Plot,X,Y
Metadata,518,Gallery
Metadata,698,Probe
Metadata,698,Genuine
Metadata,360866,Impostor
Metadata,0,Ignored
FRR,0.0688398,0.0216107
IET,0.278541,0.721459
DET,0.000480134,0.487848
FAR,2.48913,0.000480134
FRR,0.0723035,0.021912
IET,0.27983,0.72017
DET,0.000493613,0.487312
FAR,2.48233,0.000493613
FRR,0.0758151,0.0222174
IET,0.281124,0.718876
DET,0.00050747,0.484056
FAR,2.47783,0.00050747
FRR,0.079376,0.0225271
IET,0.282424,0.717576
DET,0.000521717,0.482128
FAR,2.46948,0.000521717
FRR,0.0829862,0.0228411
IET,0.28373,0.71627
DET,0.000536363,0.48058
FAR,2.46211,0.000536363
FRR,0.0850201,0.0231595
IET,0.285043,0.714957
DET,0.000551421,0.478513
FAR,2.45127,0.000551421
FRR,0.0865141,0.0234823
IET,0.286361,0.713639
DET,0.000566901,0.477844
FAR,2.44723,0.000566901
FRR,0.088029,0.0238097
IET,0.287685,0.712315
DET,0.000582815,0.477159
FAR,2.44308,0.000582815
FRR,0.089565,0.0241416
IET,0.289016,0.710984
DET,0.000599177,0.47583
FAR,2.43779,0.000599177
FRR,0.0917457,0.0244781
IET,0.290353,0.709647
DET,0.000615998,0.474697
FAR,2.43223,0.000615998
FRR,0.0950577,0.0248193
IET,0.291696,0.708304
DET,0.000633291,0.473914
FAR,2.4277,0.000633291
FRR,0.0984154,0.0251653
IET,0.293045,0.706955
DET,0.000651069,0.473374
FAR,2.42397,0.000651069
FRR,0.10182,0.0255161
IET,0.2944,0.7056
DET,0.000669347,0.472818
FAR,2.42015,0.000669347
FRR,0.106436,0.0258717
IET,0.295762,0.704238
DET,0.000688138,0.472082
FAR,2.41585,0.000688138
FRR,0.114938,0.0262324
IET,0.29713,0.70287
DET,0.000707456,0.470922
FAR,2.41145,0.000707456
FRR,0.12356,0.026598
IET,0.298504,0.701496
DET,0.000727316,0.469072
FAR,2.40686,0.000727316
FRR,0.132302,0.0269688
IET,0.299884,0.700116
DET,0.000747734,0.466174
FAR,2.40152,0.000747734
FRR,0.140562,0.0273447
IET,0.301271,0.698729
DET,0.000768726,0.46337
FAR,2.39431,0.000768726
FRR,0.147697,0.0277259
IET,0.302665,0.697335
DET,0.000790306,0.458174
FAR,2.38606,0.000790306
FRR,0.15493,0.0281124
IET,0.304065,0.695935
DET,0.000812493,0.453811
FAR,2.37966,0.000812493
FRR,0.162264,0.0285043
IET,0.305471,0.694529
DET,0.000835302,0.452145
FAR,2.37459,0.000835302
FRR,0.169383,0.0289016
IET,0.306884,0.693116
DET,0.000858752,0.450385
FAR,2.36985,0.000858752
FRR,0.176408,0.0293045
IET,0.308303,0.691697
DET,0.00088286,0.448098
FAR,2.36572,0.00088286
FRR,0.183533,0.029713
IET,0.309729,0.690271
DET,0.000907645,0.446358
FAR,2.35788,0.000907645
FRR,0.192393,0.0301271
IET,0.311162,0.688838
DET,0.000933125,0.44516
FAR,2.353,0.000933125
FRR,0.216416,0.0305471
IET,0.312601,0.687399
DET,0.000959321,0.444363
FAR,2.34644,0.000959321
FRR,0.240777,0.0309729
IET,0.314047,0.685953
DET,0.000986252,0.440829
FAR,2.34073,0.000986252
FRR,0.265475,0.0314046
IET,0.315499,0.684501
DET,0.00101394,0.439074
FAR,2.33438,0.00101394
FRR,0.275823,0.0318424
IET,0.316958,0.683042
DET,0.0010424,0.436722
FAR,2.32717,0.0010424
FRR,0.281065,0.0322863
IET,0.318424,0.681576
DET,0.00107167,0.434659
FAR,2.31852,0.00107167
FRR,0.28638,0.0327363
IET,0.319897,0.680103
DET,0.00110175,0.43355
FAR,2.31283,0.00110175
FRR,0.293656,0.0331927
IET,0.321376,0.678624
DET,0.00113268,0.43177
FAR,2.30814,0.00113268
FRR,0.302737,0.0336553
IET,0.322863,0.677137
DET,0.00116448,0.429911
FAR,2.30023,0.00116448
FRR,0.311945,0.0341245
IET,0.324356,0.675644
DET,0.00119717,0.429113
FAR,2.29338,0.00119717
FRR,0.325417,0.0346002
IET,0.325856,0.674144
DET,0.00123078,0.428343
FAR,2.28648,0.00123078
FRR,0.344111,0.0350825
IET,0.327363,0.672637
DET,0.00126533,0.426287
FAR,2.27834,0.00126533
FRR,0.363067,0.0355715
IET,0.328877,0.671123
DET,0.00130085,0.423983
FAR,2.26955,0.00130085
FRR,0.376597,0.0360674
IET,0.330398,0.669602
DET,0.00133737,0.423196
FAR,2.26376,0.00133737
FRR,0.384678,0.0365701
IET,0.331927,0.668073
DET,0.00137492,0.422377
FAR,2.25787,0.00137492
FRR,0.39287,0.0370799
IET,0.333462,0.666538
DET,0.00141352,0.421509
FAR,2.25196,0.00141352
FRR,0.399383,0.0375967
IET,0.335004,0.664996
DET,0.0014532,0.419855
FAR,2.24734,0.0014532
FRR,0.405097,0.0381208
IET,0.336554,0.663446
DET,0.00149399,0.415285
FAR,2.24052,0.00149399
FRR,0.410892,0.0386522
IET,0.33811,0.66189
DET,0.00153593,0.409336
FAR,2.23393,0.00153593
FRR,0.414016,0.039191
IET,0.339674,0.660326
DET,0.00157905,0.40703
FAR,2.22743,0.00157905
FRR,0.41702,0.0397373
IET,0.341245,0.658755
DET,0.00162338,0.399647
FAR,2.22077,0.00162338
FRR,0.424541,0.0402912
IET,0.342823,0.657177
DET,0.00166896,0.399261
FAR,2.21485,0.00166896
FRR,0.441868,0.0408529
IET,0.344409,0.655591
DET,0.00171581,0.398864
FAR,2.20876,0.00171581
FRR,0.459436,0.0414223
IET,0.346002,0.653998
DET,0.00176398,0.398456
FAR,2.2025,0.00176398
FRR,0.464278,0.0419997
IET,0.347602,0.652398
DET,0.0018135,0.397799
FAR,2.19567,0.0018135
FRR,0.465553,0.0425852
IET,0.34921,0.65079
DET,0.00186441,0.39695
FAR,2.18836,0.00186441
FRR,0.466642,0.0431788
IET,0.350825,0.649175
DET,0.00191675,0.389748
FAR,2.18193,0.00191675
FRR,0.467337,0.0437807
IET,0.352447,0.647553
DET,0.00197056,0.385155
FAR,2.17518,0.00197056
FRR,0.468041,0.044391
IET,0.354077,0.645923
DET,0.00202588,0.383593
FAR,2.16809,0.00202588
FRR,0.476919,0.0450098
IET,0.355715,0.644285
DET,0.00208275,0.382776
FAR,2.16213,0.00208275
FRR,0.486221,0.0456372
IET,0.35736,0.64264
DET,0.00214122,0.379068
FAR,2.15714,0.00214122
FRR,0.490274,0.0462733
IET,0.359013,0.640987
DET,0.00220133,0.376393
FAR,2.15108,0.00220133
FRR,0.491733,0.0469183
IET,0.360674,0.639326
DET,0.00226313,0.37521
FAR,2.14382,0.00226313
FRR,0.492562,0.0475724
IET,0.362342,0.637658
DET,0.00232666,0.374613
FAR,2.13771,0.00232666
FRR,0.492598,0.0482355
IET,0.364017,0.635983
DET,0.00239198,0.373999
FAR,2.13143,0.00239198
FRR,0.492969,0.0489079
IET,0.365701,0.634299
DET,0.00245913,0.370294
FAR,2.12269,0.00245913
FRR,0.494166,0.0495896
IET,0.367393,0.632607
DET,0.00252817,0.366813
FAR,2.11617,0.00252817
FRR,0.496748,0.0502809
IET,0.369092,0.630908
DET,0.00259914,0.364438
FAR,2.10934,0.00259914
FRR,0.504946,0.0509818
IET,0.370799,0.629201
DET,0.00267211,0.36244
FAR,2.10175,0.00267211
FRR,0.51745,0.0516924
IET,0.372514,0.627486
DET,0.00274712,0.361923
FAR,2.09587,0.00274712
FRR,0.551803,0.052413
IET,0.374237,0.625763
DET,0.00282424,0.361391
FAR,2.08983,0.00282424
FRR,0.580991,0.0531436
IET,0.375968,0.624032
DET,0.00290353,0.360869
FAR,2.08348,0.00290353
FRR,0.58534,0.0538844
IET,0.377706,0.622294
DET,0.00298504,0.360379
FAR,2.0767,0.00298504
FRR,0.592983,0.0546355
IET,0.379453,0.620547
DET,0.00306884,0.359875
FAR,2.06972,0.00306884
FRR,0.61013,0.0553971
IET,0.381208,0.618792
DET,0.00315499,0.358298
FAR,2.06297,0.00315499
FRR,0.623228,0.0561693
IET,0.382971,0.617029
DET,0.00324356,0.356429
FAR,2.05441,0.00324356
FRR,0.629485,0.0569523
IET,0.384743,0.615257
DET,0.00333462,0.355557
FAR,2.04684,0.00333462
FRR,0.63429,0.0577461
IET,0.386522,0.613478
DET,0.00342823,0.353254
FAR,2.03997,0.00342823
FRR,0.637902,0.0585511
IET,0.38831,0.61169
DET,0.00352447,0.352104
FAR,2.03396,0.00352447
FRR,0.672948,0.0593673
IET,0.390106,0.609894
DET,0.00362341,0.348344
FAR,2.02633,0.00362341
FRR,0.716984,0.0601948
IET,0.39191,0.60809
DET,0.00372514,0.345996
FAR,2.02024,0.00372514
FRR,0.724762,0.0610339
IET,0.393723,0.606277
DET,0.00382971,0.344555
FAR,2.01292,0.00382971
FRR,0.731414,0.0618847
IET,0.395544,0.604456
DET,0.00393723,0.343319
FAR,2.00528,0.00393723
FRR,0.735615,0.0627473
IET,0.397373,0.602627
DET,0.00404776,0.34222
FAR,1.99828,0.00404776
FRR,0.747233,0.063622
IET,0.399211,0.600789
DET,0.00416139,0.339442
FAR,1.99059,0.00416139
FRR,0.762434,0.0645088
IET,0.401057,0.598943
DET,0.00427821,0.337059
FAR,1.9828,0.00427821
FRR,0.771719,0.0654081
IET,0.402912,0.597088
DET,0.00439832,0.332812
FAR,1.9752,0.00439832
FRR,0.778686,0.0663198
IET,0.404776,0.595224
DET,0.00452179,0.331596
FAR,1.96792,0.00452179
FRR,0.782809,0.0672443
IET,0.406648,0.593352
DET,0.00464873,0.329881
FAR,1.96021,0.00464873
FRR,0.805808,0.0681816
IET,0.408529,0.591471
DET,0.00477924,0.325206
FAR,1.95111,0.00477924
FRR,0.821991,0.069132
IET,0.410418,0.589582
DET,0.00491341,0.324581
FAR,1.94409,0.00491341
FRR,0.823403,0.0700957
IET,0.412316,0.587684
DET,0.00505134,0.323939
FAR,1.93688,0.00505134
FRR,0.8295,0.0710728
IET,0.414223,0.585777
DET,0.00519315,0.321654
FAR,1.92869,0.00519315
FRR,0.834287,0.0720635
IET,0.416139,0.583861
DET,0.00533894,0.320654
FAR,1.92116,0.00533894
FRR,0.836545,0.073068
IET,0.418064,0.581936
DET,0.00548882,0.320254
FAR,1.91375,0.00548882
FRR,0.836845,0.0740866
IET,0.419997,0.580003
DET,0.00564291,0.319844
FAR,1.90612,0.00564291
FRR,0.840713,0.0751193
IET,0.42194,0.57806
DET,0.00580132,0.319389
FAR,1.89833,0.00580132
FRR,0.847369,0.0761664
IET,0.423891,0.576109
DET,0.00596418,0.318731
FAR,1.89058,0.00596418
FRR,0.855301,0.0772281
IET,0.425852,0.574148
DET,0.00613162,0.318055
FAR,1.8826,0.00613162
FRR,0.858836,0.0783046
IET,0.427821,0.572179
DET,0.00630375,0.31701
FAR,1.87392,0.00630375
FRR,0.87424,0.0793962
IET,0.4298,0.5702
DET,0.00648072,0.315709
FAR,1.86552,0.00648072
FRR,0.895288,0.0805029
IET,0.431788,0.568212
DET,0.00666265,0.313376
FAR,1.85667,0.00666265
FRR,0.901347,0.0816251
IET,0.433785,0.566215
DET,0.00684969,0.311662
FAR,1.84897,0.00684969
FRR,0.903167,0.0827629
IET,0.435791,0.564209
DET,0.00704199,0.308304
FAR,1.84126,0.00704199
FRR,0.904114,0.0839166
IET,0.437807,0.562193
DET,0.00723968,0.303004
FAR,1.83384,0.00723968
FRR,0.906316,0.0850863
IET,0.439832,0.560168
DET,0.00744292,0.300158
FAR,1.82642,0.00744292
FRR,0.909473,0.0862724
IET,0.441866,0.558134
DET,0.00765187,0.299147
FAR,1.8192,0.00765187
FRR,0.910907,0.0874749
IET,0.44391,0.55609
DET,0.00786668,0.298128
FAR,1.81294,0.00786668
FRR,0.919041,0.0886943
IET,0.445963,0.554037
DET,0.00808752,0.297081
FAR,1.8052,0.00808752
FRR,0.929361,0.0899306
IET,0.448025,0.551975
DET,0.00831457,0.296127
FAR,1.79724,0.00831457
FRR,0.934082,0.0911842
IET,0.450098,0.549902
DET,0.00854798,0.295265
FAR,1.78924,0.00854798
FRR,0.935373,0.0924553
IET,0.452179,0.547821
DET,0.00878795,0.291994
FAR,1.7813,0.00878795
FRR,0.937823,0.0937441
IET,0.454271,0.545729
DET,0.00903466,0.290269
FAR,1.77419,0.00903466
FRR,0.941386,0.0950508
IET,0.456372,0.543628
DET,0.00928829,0.289493
FAR,1.76642,0.00928829
FRR,0.945686,0.0963758
IET,0.458482,0.541518
DET,0.00954904,0.287601
FAR,1.75859,0.00954904
FRR,0.95624,0.0977192
IET,0.460603,0.539397
DET,0.00981712,0.286718
FAR,1.74904,0.00981712
FRR,0.965157,0.0990814
IET,0.462733,0.537267
DET,0.0100927,0.283845
FAR,1.74049,0.0100927
FRR,0.968941,0.100462
IET,0.464873,0.535127
DET,0.010376,0.281148
FAR,1.73273,0.010376
FRR,0.972318,0.101863
IET,0.467023,0.532977
DET,0.0106673,0.27775
FAR,1.72427,0.0106673
FRR,0.977922,0.103283
IET,0.469183,0.530817
DET,0.0109668,0.274777
FAR,1.71748,0.0109668
FRR,0.984711,0.104723
IET,0.471353,0.528647
DET,0.0112747,0.27041
FAR,1.70849,0.0112747
FRR,0.986322,0.106182
IET,0.473534,0.526466
DET,0.0115912,0.267892
FAR,1.70029,0.0115912
FRR,1.00029,0.107662
IET,0.475724,0.524276
DET,0.0119166,0.266853
FAR,1.69327,0.0119166
FRR,1.01329,0.109163
IET,0.477924,0.522076
DET,0.0122511,0.264787
FAR,1.6859,0.0122511
FRR,1.02497,0.110685
IET,0.480134,0.519866
DET,0.0125951,0.26432
FAR,1.6785,0.0125951
FRR,1.02773,0.112228
IET,0.482355,0.517645
DET,0.0129487,0.263841
FAR,1.6709,0.0129487
FRR,1.03446,0.113792
IET,0.484586,0.515414
DET,0.0133122,0.259093
FAR,1.66246,0.0133122
FRR,1.04896,0.115378
IET,0.486827,0.513173
DET,0.0136859,0.255467
FAR,1.65355,0.0136859
FRR,1.06844,0.116987
IET,0.489079,0.510921
DET,0.0140701,0.25301
FAR,1.64468,0.0140701
FRR,1.07476,0.118617
IET,0.491341,0.508659
DET,0.0144651,0.251842
FAR,1.63579,0.0144651
FRR,1.08977,0.120271
IET,0.493613,0.506387
DET,0.0148712,0.250743
FAR,1.62788,0.0148712
FRR,1.10821,0.121947
IET,0.495896,0.504104
DET,0.0152886,0.249883
FAR,1.61957,0.0152886
FRR,1.12925,0.123647
IET,0.49819,0.50181
DET,0.0157178,0.247691
FAR,1.61125,0.0157178
FRR,1.13891,0.125371
IET,0.500494,0.499506
DET,0.0161591,0.244118
FAR,1.60354,0.0161591
FRR,1.14286,0.127118
IET,0.502809,0.497191
DET,0.0166127,0.240347
FAR,1.59557,0.0166127
FRR,1.14462,0.12889
IET,0.505134,0.494866
DET,0.0170791,0.238626
FAR,1.58752,0.0170791
FRR,1.14512,0.130687
IET,0.507471,0.492529
DET,0.0175586,0.235941
FAR,1.5793,0.0175586
FRR,1.15243,0.132509
IET,0.509818,0.490182
DET,0.0180515,0.23433
FAR,1.56986,0.0180515
FRR,1.17189,0.134356
IET,0.512176,0.487824
DET,0.0185583,0.233581
FAR,1.55971,0.0185583
FRR,1.18195,0.136229
IET,0.514544,0.485456
DET,0.0190792,0.230495
FAR,1.55129,0.0190792
FRR,1.18463,0.138128
IET,0.516924,0.483076
DET,0.0196148,0.228979
FAR,1.543,0.0196148
FRR,1.19159,0.140053
IET,0.519315,0.480685
DET,0.0201655,0.227451
FAR,1.53403,0.0201655
FRR,1.20667,0.142005
IET,0.521717,0.478283
DET,0.0207316,0.225163
FAR,1.52458,0.0207316
FRR,1.21365,0.143985
IET,0.52413,0.47587
DET,0.0213136,0.221153
FAR,1.51612,0.0213136
FRR,1.21515,0.145992
IET,0.526554,0.473446
DET,0.021912,0.219814
FAR,1.50804,0.021912
FRR,1.22083,0.148027
IET,0.528989,0.471011
DET,0.0225271,0.216606
FAR,1.49999,0.0225271
FRR,1.22241,0.15009
IET,0.531436,0.468564
DET,0.0231595,0.213764
FAR,1.49111,0.0231595
FRR,1.22467,0.152182
IET,0.533894,0.466106
DET,0.0238097,0.212041
FAR,1.48259,0.0238097
FRR,1.23204,0.154304
IET,0.536363,0.463637
DET,0.0244781,0.210792
FAR,1.47394,0.0244781
FRR,1.23407,0.156455
IET,0.538844,0.461156
DET,0.0251653,0.207375
FAR,1.4655,0.0251653
FRR,1.23539,0.158636
IET,0.541336,0.458664
DET,0.0258717,0.206801
FAR,1.45685,0.0258717
FRR,1.23598,0.160847
IET,0.54384,0.45616
DET,0.026598,0.2053
FAR,1.44822,0.026598
FRR,1.23762,0.163089
IET,0.546355,0.453645
DET,0.0273447,0.200916
FAR,1.43969,0.0273447
FRR,1.27973,0.165362
IET,0.548882,0.451118
DET,0.0281124,0.200297
FAR,1.43143,0.0281124
FRR,1.29164,0.167668
IET,0.551421,0.448579
DET,0.0289016,0.199956
FAR,1.42312,0.0289016
FRR,1.29605,0.170005
IET,0.553971,0.446029
DET,0.0297129,0.199604
FAR,1.41458,0.0297129
FRR,1.29885,0.172374
IET,0.556533,0.443467
DET,0.0305471,0.199243
FAR,1.40579,0.0305471
FRR,1.31372,0.174777
IET,0.559107,0.440893
DET,0.0314047,0.196573
FAR,1.39649,0.0314047
FRR,1.32083,0.177214
IET,0.561693,0.438307
DET,0.0322863,0.195728
FAR,1.3879,0.0322863
FRR,1.32234,0.179684
IET,0.564291,0.435709
DET,0.0331926,0.195057
FAR,1.37921,0.0331926
FRR,1.32691,0.182188
IET,0.566901,0.433099
DET,0.0341245,0.194028
FAR,1.37083,0.0341245
FRR,1.33134,0.184728
IET,0.569523,0.430477
DET,0.0350825,0.192676
FAR,1.36217,0.0350825
FRR,1.33618,0.187303
IET,0.572157,0.427843
DET,0.0360673,0.191406
FAR,1.35294,0.0360673
FRR,1.34529,0.189914
IET,0.574803,0.425197
DET,0.0370799,0.18879
FAR,1.34347,0.0370799
FRR,1.36148,0.192561
IET,0.577462,0.422538
DET,0.0381208,0.186757
FAR,1.33417,0.0381208
FRR,1.38164,0.195245
IET,0.580132,0.419868
DET,0.039191,0.181059
FAR,1.32407,0.039191
FRR,1.4024,0.197967
IET,0.582815,0.417185
DET,0.0402912,0.175053
FAR,1.3146,0.0402912
FRR,1.43883,0.200727
IET,0.585511,0.414489
DET,0.0414223,0.173546
FAR,1.30482,0.0414223
FRR,1.44502,0.203525
IET,0.588219,0.411781
DET,0.0425852,0.170002
FAR,1.29604,0.0425852
FRR,1.45024,0.206362
IET,0.59094,0.40906
DET,0.0437807,0.165872
FAR,1.28655,0.0437807
FRR,1.47174,0.209238
IET,0.593673,0.406327
DET,0.0450097,0.165119
FAR,1.27647,0.0450097
FRR,1.48318,0.212155
IET,0.596419,0.403581
DET,0.0462733,0.164553
FAR,1.26683,0.0462733
FRR,1.49622,0.215112
IET,0.599177,0.400823
DET,0.0475724,0.164159
FAR,1.25758,0.0475724
FRR,1.50179,0.218111
IET,0.601948,0.398052
DET,0.0489079,0.163754
FAR,1.24806,0.0489079
FRR,1.51611,0.221151
IET,0.604732,0.395268
DET,0.0502809,0.163338
FAR,1.23829,0.0502809
FRR,1.52275,0.224234
IET,0.607529,0.392471
DET,0.0516924,0.153482
FAR,1.22952,0.0516924
FRR,1.53386,0.22736
IET,0.610339,0.389661
DET,0.0531436,0.147429
FAR,1.21994,0.0531436
FRR,1.55147,0.230529
IET,0.613162,0.386838
DET,0.0546355,0.142525
FAR,1.20931,0.0546355
FRR,1.5619,0.233742
IET,0.615998,0.384002
DET,0.0561693,0.141076
FAR,1.19917,0.0561693
FRR,1.58164,0.237001
IET,0.618847,0.381153
DET,0.0577461,0.139668
FAR,1.18974,0.0577461
FRR,1.59535,0.240304
IET,0.621709,0.378291
DET,0.0593673,0.135756
FAR,1.18025,0.0593673
FRR,1.60282,0.243654
IET,0.624584,0.375416
DET,0.0610339,0.134251
FAR,1.17073,0.0610339
FRR,1.60985,0.24705
IET,0.627473,0.372527
DET,0.0627473,0.133339
FAR,1.16058,0.0627473
FRR,1.62553,0.250494
IET,0.630375,0.369625
DET,0.0645088,0.132308
FAR,1.1505,0.0645088
FRR,1.64994,0.253986
IET,0.633291,0.366709
DET,0.0663198,0.125632
FAR,1.13986,0.0663198
FRR,1.65987,0.257526
IET,0.63622,0.36378
DET,0.0681816,0.123725
FAR,1.1298,0.0681816
FRR,1.66474,0.261116
IET,0.639162,0.360838
DET,0.0700957,0.122746
FAR,1.11958,0.0700957
FRR,1.6854,0.264756
IET,0.642119,0.357881
DET,0.0720635,0.122003
FAR,1.109,0.0720635
FRR,1.70139,0.268446
IET,0.645088,0.354912
DET,0.0740866,0.121117
FAR,1.09877,0.0740866
FRR,1.71275,0.272188
IET,0.648072,0.351928
DET,0.0761664,0.120175
FAR,1.08871,0.0761664
FRR,1.72162,0.275983
IET,0.651069,0.348931
DET,0.0783046,0.1193
FAR,1.07909,0.0783046
FRR,1.72803,0.27983
IET,0.654081,0.345919
DET,0.0805029,0.117036
FAR,1.06905,0.0805029
FRR,1.73998,0.28373
IET,0.657106,0.342894
DET,0.0827629,0.116177
FAR,1.05841,0.0827629
FRR,1.7595,0.287685
IET,0.660145,0.339855
DET,0.0850863,0.115287
FAR,1.04789,0.0850863
FRR,1.78092,0.291696
IET,0.663198,0.336802
DET,0.0874749,0.114202
FAR,1.03722,0.0874749
FRR,1.79384,0.295762
IET,0.666265,0.333735
DET,0.0899306,0.111771
FAR,1.02648,0.0899306
FRR,1.82436,0.299884
IET,0.669347,0.330653
DET,0.0924553,0.109457
FAR,1.01614,0.0924553
FRR,1.83562,0.304065
IET,0.672443,0.327557
DET,0.0950508,0.108304
FAR,1.00569,0.0950508
FRR,1.84126,0.308303
IET,0.675553,0.324447
DET,0.0977192,0.107098
FAR,0.995123,0.0977192
FRR,1.8515,0.312601
IET,0.678677,0.321323
DET,0.100462,0.104464
FAR,0.984079,0.100462
FRR,1.87349,0.316958
IET,0.681816,0.318184
DET,0.103283,0.102103
FAR,0.973234,0.103283
FRR,1.9277,0.321376
IET,0.68497,0.31503
DET,0.106182,0.0985942
FAR,0.962624,0.106182
FRR,1.95211,0.325856
IET,0.688138,0.311862
DET,0.109163,0.0971401
FAR,0.951813,0.109163
FRR,1.96183,0.330398
IET,0.69132,0.30868
DET,0.112228,0.0947181
FAR,0.940961,0.112228
FRR,1.98163,0.335004
IET,0.694518,0.305482
DET,0.115378,0.0900146
FAR,0.930078,0.115378
FRR,1.99156,0.339674
IET,0.69773,0.30227
DET,0.118617,0.0887156
FAR,0.919183,0.118617
FRR,2.01213,0.344409
IET,0.700957,0.299043
DET,0.121947,0.0855666
FAR,0.907916,0.121947
FRR,2.02702,0.349209
IET,0.704199,0.295801
DET,0.125371,0.0808035
FAR,0.896911,0.125371
FRR,2.04348,0.354077
IET,0.707456,0.292544
DET,0.12889,0.0798947
FAR,0.885952,0.12889
FRR,2.06458,0.359013
IET,0.710728,0.289272
DET,0.132509,0.0794148
FAR,0.874678,0.132509
FRR,2.1075,0.364017
IET,0.714015,0.285985
DET,0.136229,0.0789214
FAR,0.863087,0.136229
FRR,2.12119,0.369092
IET,0.717318,0.282682
DET,0.140053,0.0767639
FAR,0.851833,0.140053
FRR,2.13386,0.374237
IET,0.720635,0.279365
DET,0.143985,0.0750777
FAR,0.840461,0.143985
FRR,2.15804,0.379453
IET,0.723968,0.276032
DET,0.148027,0.0710332
FAR,0.82923,0.148027
FRR,2.17365,0.384743
IET,0.727317,0.272683
DET,0.152182,0.0686522
FAR,0.81837,0.152182
FRR,2.18238,0.390106
IET,0.73068,0.26932
DET,0.156455,0.0682271
FAR,0.80702,0.156455
FRR,2.18679,0.395544
IET,0.73406,0.26594
DET,0.160847,0.06779
FAR,0.795353,0.160847
FRR,2.22245,0.401057
IET,0.737455,0.262545
DET,0.165362,0.0673406
FAR,0.783357,0.165362
FRR,2.22644,0.406648
IET,0.740866,0.259134
DET,0.170005,0.0654287
FAR,0.771932,0.170005
FRR,2.23881,0.412316
IET,0.744292,0.255708
DET,0.174777,0.0643678
FAR,0.760249,0.174777
FRR,2.24566,0.418064
IET,0.747735,0.252265
DET,0.179684,0.0637221
FAR,0.748981,0.179684
FRR,2.26887,0.423891
IET,0.751193,0.248807
DET,0.184728,0.0630584
FAR,0.737396,0.184728
FRR,2.29962,0.4298
IET,0.754667,0.245333
DET,0.189914,0.0611126
FAR,0.725491,0.189914
FRR,2.32464,0.435791
IET,0.758158,0.241842
DET,0.195246,0.0601181
FAR,0.713841,0.195246
FRR,2.34234,0.441866
IET,0.761664,0.238336
DET,0.200727,0.0599148
FAR,0.702769,0.200727
FRR,2.36529,0.448025
IET,0.765187,0.234813
DET,0.206362,0.0597058
FAR,0.691385,0.206362
FRR,2.38063,0.454271
IET,0.768726,0.231274
DET,0.212155,0.0594909
FAR,0.679682,0.212155
FRR,2.38879,0.460603
IET,0.772281,0.227719
DET,0.218111,0.05927
FAR,0.66765,0.218111
FRR,2.4034,0.467023
IET,0.775853,0.224147
DET,0.224234,0.0590429
FAR,0.655281,0.224234
FRR,2.42507,0.473533
IET,0.779442,0.220558
DET,0.230529,0.0588093
FAR,0.642565,0.230529
FRR,2.46136,0.480134
IET,0.783047,0.216953
DET,0.237,0.0570413
FAR,0.630198,0.237
FRR,2.47954,0.486827
IET,0.786668,0.213332
DET,0.243654,0.0557501
FAR,0.61808,0.243654
FRR,2.50574,0.493613
IET,0.790307,0.209693
DET,0.250494,0.0552247
FAR,0.606247,0.250494
FRR,2.51785,0.500494
IET,0.793962,0.206038
DET,0.257526,0.0546843
FAR,0.594082,0.257526
FRR,2.53476,0.50747
IET,0.797634,0.202366
DET,0.264756,0.0532669
FAR,0.581715,0.264756
FRR,2.55085,0.514544
IET,0.801323,0.198677
DET,0.272188,0.0527914
FAR,0.569842,0.272188
FRR,2.56002,0.521717
IET,0.805029,0.194971
DET,0.27983,0.0525375
FAR,0.557738,0.27983
FRR,2.57456,0.528989
IET,0.808752,0.191248
DET,0.287685,0.0522765
FAR,0.545295,0.287685
FRR,2.61314,0.536363
IET,0.812493,0.187507
DET,0.295761,0.0520082
FAR,0.532503,0.295761
FRR,2.62482,0.54384
IET,0.816251,0.183749
DET,0.304065,0.0517323
FAR,0.519351,0.304065
FRR,2.65211,0.551421
IET,0.820026,0.179974
DET,0.312601,0.0511123
FAR,0.506472,0.312601
FRR,2.6822,0.559107
IET,0.823819,0.176181
DET,0.321376,0.0495202
FAR,0.494044,0.321376
FRR,2.71553,0.566901
IET,0.827629,0.172371
DET,0.330398,0.0452955
FAR,0.481155,0.330398
FRR,2.74665,0.574803
IET,0.831457,0.168543
DET,0.339674,0.0442197
FAR,0.467844,0.339674
FRR,2.77407,0.582815
IET,0.835302,0.164698
DET,0.349209,0.0412793
FAR,0.455023,0.349209
FRR,2.81408,0.59094
IET,0.839166,0.160834
DET,0.359013,0.0408602
FAR,0.442094,0.359013
FRR,2.83979,0.599177
IET,0.843047,0.156953
DET,0.369091,0.0404294
FAR,0.428803,0.369091
FRR,2.88083,0.607529
IET,0.846946,0.153054
DET,0.379453,0.0394205
FAR,0.415278,0.379453
FRR,2.91264,0.615998
IET,0.850863,0.149137
DET,0.390106,0.0378151
FAR,0.401764,0.390106
FRR,2.93723,0.624584
IET,0.854798,0.145202
DET,0.401057,0.0367908
FAR,0.388225,0.401057
FRR,2.96454,0.633291
IET,0.858752,0.141248
DET,0.412316,0.0359422
FAR,0.374585,0.412316
FRR,2.99768,0.642118
IET,0.862724,0.137276
DET,0.423891,0.0355216
FAR,0.361131,0.423891
FRR,3.01837,0.651069
IET,0.866714,0.133286
DET,0.435791,0.0351673
FAR,0.347398,0.435791
FRR,3.04865,0.660145
IET,0.870723,0.129277
DET,0.448025,0.034803
FAR,0.33328,0.448025
