Plot,X,Y
Metadata,6000,Gallery
Metadata,6000,Probe
Metadata,1041,Genuine
Metadata,358752,Impostor
Metadata,35640207,Ignored
DET,0.000384743,0.983909
FAR,-8.22776,0.000384743
FRR,-9.6418,0.00528989
IET,0.0196149,0.995447
DET,0.000395544,0.983824
FAR,-8.22996,0.000395544
FRR,-9.64129,0.00538844
IET,0.0198883,0.995403
DET,0.000406648,0.983738
FAR,-8.23221,0.000406648
FRR,-9.64076,0.00548882
IET,0.0201655,0.995358
DET,0.000418064,0.98362
FAR,-8.23414,0.000418064
FRR,-9.64022,0.00559107
IET,0.0204466,0.995312
DET,0.0004298,0.983407
FAR,-8.23485,0.0004298
FRR,-9.63968,0.00569523
IET,0.0207316,0.995266
DET,0.000441866,0.983188
FAR,-8.23559,0.000441866
FRR,-9.63912,0.00580132
IET,0.0210206,0.995219
DET,0.000454271,0.982963
FAR,-8.23634,0.000454271
FRR,-9.63855,0.00590939
IET,0.0213136,0.995172
DET,0.000467023,0.982732
FAR,-8.23712,0.000467023
FRR,-9.63797,0.00601948
IET,0.0216107,0.995124
DET,0.000480134,0.982594
FAR,-8.23842,0.000480134
FRR,-9.63738,0.00613162
IET,0.021912,0.995075
DET,0.000493613,0.982463
FAR,-8.23982,0.000493613
FRR,-9.63678,0.00624585
IET,0.0222174,0.995025
DET,0.00050747,0.982329
FAR,-8.24126,0.00050747
FRR,-9.63617,0.0063622
IET,0.0225271,0.994975
DET,0.000521717,0.98219
FAR,-8.24273,0.000521717
FRR,-9.63555,0.00648072
IET,0.0228411,0.994924
DET,0.000536363,0.982048
FAR,-8.24425,0.000536363
FRR,-9.63491,0.00660145
IET,0.0231595,0.994873
DET,0.000551421,0.981902
FAR,-8.24581,0.000551421
FRR,-9.63427,0.00672443
IET,0.0234823,0.99482
DET,0.000566901,0.981752
FAR,-8.24742,0.000566901
FRR,-9.63377,0.0068497
IET,0.0238097,0.994767
DET,0.000582815,0.981597
FAR,-8.24907,0.000582815
FRR,-9.63326,0.0069773
IET,0.0241416,0.994713
DET,0.000599177,0.981438
FAR,-8.25076,0.000599177
FRR,-9.63275,0.00710728
IET,0.0244781,0.994659
DET,0.000615998,0.981275
FAR,-8.25251,0.000615998
FRR,-9.63222,0.00723968
IET,0.0248193,0.994603
DET,0.000633291,0.981107
FAR,-8.2543,0.000633291
FRR,-9.63169,0.00737455
IET,0.0251653,0.994547
DET,0.000651069,0.980935
FAR,-8.25614,0.000651069
FRR,-9.63114,0.00751193
IET,0.0255161,0.994494
DET,0.000669347,0.980245
FAR,-8.25786,0.000669347
FRR,-9.63058,0.00765187
IET,0.0258717,0.994447
DET,0.000688138,0.978528
FAR,-8.25901,0.000688138
FRR,-9.63002,0.00779442
IET,0.0262324,0.994401
DET,0.000707456,0.977923
FAR,-8.26041,0.000707456
FRR,-9.62944,0.00793962
IET,0.026598,0.994353
DET,0.000727316,0.976703
FAR,-8.26287,0.000727316
FRR,-9.62885,0.00808753
IET,0.0269688,0.994305
DET,0.000747734,0.974784
FAR,-8.2641,0.000747734
FRR,-9.62825,0.00823819
IET,0.0273447,0.994256
DET,0.000768726,0.972811
FAR,-8.26538,0.000768726
FRR,-9.62764,0.00839166
IET,0.0277259,0.994207
DET,0.000790306,0.971166
FAR,-8.26677,0.000790306
FRR,-9.62702,0.00854799
IET,0.0281124,0.994157
DET,0.000812493,0.971087
FAR,-8.26855,0.000812493
FRR,-9.62473,0.00870723
IET,0.0285043,0.994106
DET,0.000835302,0.971005
FAR,-8.27037,0.000835302
FRR,-9.61971,0.00886943
IET,0.0289016,0.994054
DET,0.000858752,0.970921
FAR,-8.27225,0.000858752
FRR,-9.6146,0.00903466
IET,0.0293045,0.994002
DET,0.00088286,0.970834
FAR,-8.27419,0.00088286
FRR,-9.60939,0.00920296
IET,0.029713,0.993949
DET,0.000907645,0.970745
FAR,-8.27618,0.000907645
FRR,-9.60409,0.00937441
IET,0.0301271,0.993896
DET,0.000933125,0.970654
FAR,-8.27822,0.000933125
FRR,-9.59868,0.00954905
IET,0.0305471,0.993841
DET,0.000959321,0.97056
FAR,-8.28032,0.000959321
FRR,-9.59558,0.00972694
IET,0.0309729,0.993786
DET,0.000986252,0.970463
FAR,-8.28248,0.000986252
FRR,-9.59359,0.00990814
IET,0.0314046,0.99373
DET,0.00101394,0.970363
FAR,-8.2847,0.00101394
FRR,-9.59155,0.0100927
IET,0.0318424,0.993673
DET,0.0010424,0.970261
FAR,-8.28699,0.0010424
FRR,-9.58948,0.0102807
IET,0.0322863,0.993616
DET,0.00107167,0.970156
FAR,-8.28933,0.00107167
FRR,-9.58737,0.0104723
IET,0.0327363,0.993557
DET,0.00110175,0.970048
FAR,-8.29175,0.00110175
FRR,-9.57959,0.0106673
IET,0.0331927,0.993498
DET,0.00113268,0.969937
FAR,-8.29423,0.00113268
FRR,-9.56628,0.0108661
IET,0.0336553,0.993438
DET,0.00116448,0.969823
FAR,-8.29678,0.00116448
FRR,-9.55271,0.0110685
IET,0.0341245,0.993377
DET,0.00119717,0.969706
FAR,-8.2994,0.00119717
FRR,-9.53889,0.0112747
IET,0.0346002,0.993316
DET,0.00123078,0.969585
FAR,-8.3021,0.00123078
FRR,-9.52481,0.0114847
IET,0.0350825,0.993253
DET,0.00126533,0.969461
FAR,-8.30487,0.00126533
FRR,-9.52137,0.0116987
IET,0.0355715,0.99319
DET,0.00130085,0.969334
FAR,-8.30772,0.00130085
FRR,-9.52063,0.0119166
IET,0.0360674,0.993125
DET,0.00133737,0.969032
FAR,-8.31009,0.00133737
FRR,-9.51987,0.0121386
IET,0.0365701,0.99306
DET,0.00137492,0.9685
FAR,-8.31183,0.00137492
FRR,-9.5191,0.0123647
IET,0.0370799,0.992994
DET,0.00141352,0.967954
FAR,-8.31361,0.00141352
FRR,-9.51831,0.0125951
IET,0.0375967,0.992927
DET,0.0014532,0.967392
FAR,-8.31544,0.0014532
FRR,-9.51751,0.0128297
IET,0.0381208,0.992859
DET,0.00149399,0.966814
FAR,-8.31733,0.00149399
FRR,-9.5167,0.0130687
IET,0.0386522,0.99279
DET,0.00153593,0.966307
FAR,-8.31937,0.00153593
FRR,-9.51586,0.0133122
IET,0.039191,0.99272
DET,0.00157905,0.966032
FAR,-8.32178,0.00157905
FRR,-9.51173,0.0135602
IET,0.0397373,0.992649
DET,0.00162338,0.965749
FAR,-8.32426,0.00162338
FRR,-9.50343,0.0138128
IET,0.0402912,0.992578
DET,0.00166896,0.965458
FAR,-8.32681,0.00166896
FRR,-9.49497,0.0140701
IET,0.0408529,0.992505
DET,0.00171581,0.965259
FAR,-8.32879,0.00171581
FRR,-9.48636,0.0143322
IET,0.0414223,0.992431
DET,0.00176398,0.96507
FAR,-8.33073,0.00176398
FRR,-9.48142,0.0145992
IET,0.0419997,0.992356
DET,0.0018135,0.964876
FAR,-8.33271,0.0018135
FRR,-9.47798,0.0148712
IET,0.0425852,0.99228
DET,0.00186441,0.964677
FAR,-8.33476,0.00186441
FRR,-9.47448,0.0151482
IET,0.0431788,0.992203
DET,0.00191675,0.964472
FAR,-8.33686,0.00191675
FRR,-9.4716,0.0154304
IET,0.0437807,0.992125
DET,0.00197056,0.962362
FAR,-8.33986,0.00197056
FRR,-9.47124,0.0157178
IET,0.044391,0.992046
DET,0.00202588,0.961975
FAR,-8.34211,0.00202588
FRR,-9.47088,0.0160106
IET,0.0450098,0.991966
DET,0.00208275,0.961578
FAR,-8.34442,0.00208275
FRR,-9.47051,0.0163089
IET,0.0456372,0.991884
DET,0.00214122,0.96117
FAR,-8.3468,0.00214122
FRR,-9.47014,0.0166127
IET,0.0462733,0.991802
DET,0.00220133,0.96075
FAR,-8.34925,0.00220133
FRR,-9.46976,0.0169222
IET,0.0469183,0.991658
DET,0.00226313,0.960318
FAR,-8.35176,0.00226313
FRR,-9.46937,0.0172375
IET,0.0475724,0.991446
DET,0.00232666,0.959874
FAR,-8.35434,0.00232666
FRR,-9.46873,0.0175586
IET,0.0482355,0.991231
DET,0.00239198,0.959348
FAR,-8.35666,0.00239198
FRR,-9.46803,0.0178857
IET,0.0489079,0.991013
DET,0.00245913,0.958739
FAR,-8.35873,0.00245913
FRR,-9.46731,0.0182189
IET,0.0495896,0.990792
DET,0.00252817,0.958155
FAR,-8.3605,0.00252817
FRR,-9.46659,0.0185583
IET,0.0502809,0.990568
DET,0.00259914,0.957559
FAR,-8.36229,0.00259914
FRR,-9.46585,0.018904
IET,0.0509818,0.990341
DET,0.00267211,0.956945
FAR,-8.36413,0.00267211
FRR,-9.46511,0.0192561
IET,0.0516924,0.990111
DET,0.00274712,0.95251
FAR,-8.36657,0.00274712
FRR,-9.46454,0.0196149
IET,0.052413,0.989877
DET,0.00282424,0.951653
FAR,-8.36871,0.00282424
FRR,-9.46395,0.0199803
IET,0.0531436,0.98964
DET,0.00290353,0.95087
FAR,-8.37064,0.00290353
FRR,-9.46285,0.0203525
IET,0.0538844,0.9894
DET,0.00298504,0.95034
FAR,-8.37187,0.00298504
FRR,-9.4612,0.0207316
IET,0.0546355,0.989157
DET,0.00306884,0.949993
FAR,-8.3734,0.00306884
FRR,-9.45951,0.0211178
IET,0.0553971,0.988809
DET,0.00315499,0.949872
FAR,-8.37527,0.00315499
FRR,-9.45642,0.0215112
IET,0.0561693,0.988308
DET,0.00324356,0.949748
FAR,-8.37719,0.00324356
FRR,-9.45321,0.021912
IET,0.0569523,0.9878
DET,0.00333462,0.949619
FAR,-8.37916,0.00333462
FRR,-9.45133,0.0223202
IET,0.0577461,0.987285
DET,0.00342823,0.949488
FAR,-8.38119,0.00342823
FRR,-9.45055,0.022736
IET,0.0585511,0.986764
DET,0.00352447,0.949352
FAR,-8.38328,0.00352447
FRR,-9.44987,0.0231595
IET,0.0593673,0.986249
DET,0.00362341,0.949213
FAR,-8.38543,0.00362341
FRR,-9.44955,0.023591
IET,0.0601948,0.985981
DET,0.00372514,0.948823
FAR,-8.38759,0.00372514
FRR,-9.44923,0.0240304
IET,0.0610339,0.985709
DET,0.00382971,0.947966
FAR,-8.38966,0.00382971
FRR,-9.4489,0.0244781
IET,0.0618847,0.985433
DET,0.00393723,0.947727
FAR,-8.39186,0.00393723
FRR,-9.44857,0.0249341
IET,0.0627473,0.985153
DET,0.00404776,0.947481
FAR,-8.39412,0.00404776
FRR,-9.44776,0.0253986
IET,0.063622,0.98487
DET,0.00416139,0.947229
FAR,-8.39645,0.00416139
FRR,-9.44688,0.0258717
IET,0.0645088,0.984582
DET,0.00427821,0.946969
FAR,-8.39883,0.00427821
FRR,-9.44599,0.0263537
IET,0.0654081,0.984291
DET,0.00439832,0.946702
FAR,-8.40129,0.00439832
FRR,-9.44508,0.0268447
IET,0.0663198,0.983995
DET,0.00452179,0.946427
FAR,-8.40381,0.00452179
FRR,-9.44415,0.0273447
IET,0.0672443,0.983696
DET,0.00464873,0.946149
FAR,-8.40627,0.00464873
FRR,-9.44321,0.0278541
IET,0.0681816,0.983475
DET,0.00477924,0.945877
FAR,-8.40828,0.00477924
FRR,-9.44114,0.028373
IET,0.069132,0.983372
DET,0.00491341,0.945598
FAR,-8.41034,0.00491341
FRR,-9.43903,0.0289016
IET,0.0700957,0.983268
DET,0.00505134,0.945311
FAR,-8.41246,0.00505134
FRR,-9.43687,0.02944
IET,0.0710728,0.983162
DET,0.00519315,0.945015
FAR,-8.41464,0.00519315
FRR,-9.43295,0.0299884
IET,0.0720635,0.983055
DET,0.00533894,0.944712
FAR,-8.41688,0.00533894
FRR,-9.4261,0.0305471
IET,0.073068,0.982947
DET,0.00548882,0.9444
FAR,-8.41918,0.00548882
FRR,-9.41912,0.0311162
IET,0.0740866,0.982837
DET,0.00564291,0.9407
FAR,-8.42206,0.00564291
FRR,-9.412,0.0316958
IET,0.0751193,0.982725
DET,0.00580132,0.940054
FAR,-8.42446,0.00580132
FRR,-9.40731,0.0322863
IET,0.0761664,0.982612
DET,0.00596418,0.939584
FAR,-8.42678,0.00596418
FRR,-9.40375,0.0328877
IET,0.0772281,0.982497
DET,0.00613162,0.939102
FAR,-8.42916,0.00613162
FRR,-9.40213,0.0335004
IET,0.0783046,0.982381
DET,0.00630375,0.938605
FAR,-8.4316,0.00630375
FRR,-9.40049,0.0341245
IET,0.0793962,0.982263
DET,0.00648072,0.93838
FAR,-8.43411,0.00648072
FRR,-9.39898,0.0347602
IET,0.0805029,0.982143
DET,0.00666265,0.938207
FAR,-8.43668,0.00666265
FRR,-9.39789,0.0354077
IET,0.0816251,0.982022
DET,0.00684969,0.938029
FAR,-8.43932,0.00684969
FRR,-9.39678,0.0360674
IET,0.0827629,0.981899
DET,0.00704199,0.937846
FAR,-8.44203,0.00704199
FRR,-9.39525,0.0367392
IET,0.0839166,0.981775
DET,0.00723968,0.937658
FAR,-8.44482,0.00723968
FRR,-9.39295,0.0374237
IET,0.0850863,0.981648
DET,0.00744292,0.937017
FAR,-8.44737,0.00744292
FRR,-9.3906,0.0381208
IET,0.0862724,0.98152
DET,0.00765187,0.935869
FAR,-8.44953,0.00765187
FRR,-9.38821,0.038831
IET,0.0874749,0.98139
DET,0.00786668,0.934677
FAR,-8.45169,0.00786668
FRR,-9.38578,0.0395544
IET,0.0886943,0.981258
DET,0.00808752,0.934337
FAR,-8.45417,0.00808752
FRR,-9.3833,0.0402912
IET,0.0899306,0.981125
DET,0.00831457,0.933987
FAR,-8.45671,0.00831457
FRR,-9.38078,0.0410418
IET,0.0911842,0.980989
DET,0.00854798,0.933627
FAR,-8.45932,0.00854798
FRR,-9.37821,0.0418064
IET,0.0924553,0.980852
DET,0.00878795,0.933257
FAR,-8.46201,0.00878795
FRR,-9.3756,0.0425852
IET,0.0937441,0.98043
DET,0.00903466,0.932876
FAR,-8.46478,0.00903466
FRR,-9.37319,0.0433785
IET,0.0950508,0.979582
DET,0.00928829,0.931877
FAR,-8.46723,0.00928829
FRR,-9.37181,0.0441866
IET,0.0963758,0.978723
DET,0.00954904,0.930386
FAR,-8.46948,0.00954904
FRR,-9.3668,0.0450098
IET,0.0977192,0.977852
DET,0.00981712,0.929515
FAR,-8.47187,0.00981712
FRR,-9.36479,0.0458482
IET,0.0990814,0.976969
DET,0.0100927,0.92904
FAR,-8.47447,0.0100927
FRR,-9.36409,0.0467023
IET,0.100462,0.976074
DET,0.010376,0.928378
FAR,-8.47676,0.010376
FRR,-9.3637,0.0475724
IET,0.101863,0.975057
DET,0.0106673,0.927503
FAR,-8.47919,0.0106673
FRR,-9.36331,0.0484586
IET,0.103283,0.973216
DET,0.0109668,0.926425
FAR,-8.48195,0.0109668
FRR,-9.3629,0.0493613
IET,0.104723,0.971349
DET,0.0112747,0.925317
FAR,-8.48479,0.0112747
FRR,-9.36144,0.0502809
IET,0.106182,0.969618
DET,0.0115912,0.924178
FAR,-8.48771,0.0115912
FRR,-9.35885,0.0512175
IET,0.107662,0.968658
DET,0.0119166,0.922625
FAR,-8.49071,0.0119166
FRR,-9.35799,0.0521717
IET,0.109163,0.967685
DET,0.0122511,0.918165
FAR,-8.4934,0.0122511
FRR,-9.35585,0.0531436
IET,0.110685,0.966991
DET,0.0125951,0.916827
FAR,-8.49616,0.0125951
FRR,-9.35101,0.0541336
IET,0.112228,0.966866
DET,0.0129487,0.916048
FAR,-8.49887,0.0129487
FRR,-9.34558,0.0551421
IET,0.113792,0.966739
DET,0.0133122,0.915497
FAR,-8.50151,0.0133122
FRR,-9.33928,0.0561693
IET,0.115378,0.966611
DET,0.0136859,0.915302
FAR,-8.50408,0.0136859
FRR,-9.33556,0.0572157
IET,0.116987,0.96648
DET,0.0140701,0.915124
FAR,-8.50672,0.0140701
FRR,-9.33261,0.0582815
IET,0.118617,0.966348
DET,0.0144651,0.91494
FAR,-8.50943,0.0144651
FRR,-9.33133,0.0593673
IET,0.120271,0.966214
DET,0.0148712,0.914752
FAR,-8.51221,0.0148712
FRR,-9.33022,0.0604732
IET,0.121947,0.966078
DET,0.0152886,0.914559
FAR,-8.51508,0.0152886
FRR,-9.32957,0.0615998
IET,0.123647,0.965941
DET,0.0157178,0.913864
FAR,-8.51764,0.0157178
FRR,-9.32937,0.0627473
IET,0.125371,0.965801
DET,0.0161591,0.911793
FAR,-8.52038,0.0161591
FRR,-9.32614,0.0639163
IET,0.127118,0.965659
DET,0.0166127,0.908702
FAR,-8.52297,0.0166127
FRR,-9.32293,0.0651069
IET,0.12889,0.965516
DET,0.0170791,0.907078
FAR,-8.52593,0.0170791
FRR,-9.32193,0.0663198
IET,0.130687,0.96537
DET,0.0175586,0.905302
FAR,-8.52881,0.0175586
FRR,-9.32163,0.0675553
IET,0.132509,0.965222
DET,0.0180515,0.903636
FAR,-8.53162,0.0180515
FRR,-9.3214,0.0688138
IET,0.134356,0.965073
DET,0.0185583,0.899017
FAR,-8.53478,0.0185583
FRR,-9.32124,0.0700957
IET,0.136229,0.964921
DET,0.0190792,0.896017
FAR,-8.53743,0.0190792
FRR,-9.32104,0.0714015
IET,0.138128,0.964767
DET,0.0196148,0.891367
FAR,-8.54036,0.0196148
FRR,-9.32071,0.0727316
IET,0.140053,0.964611
DET,0.0201655,0.887214
FAR,-8.54281,0.0201655
FRR,-9.31274,0.0740866
IET,0.142005,0.964453
DET,0.0207316,0.885768
FAR,-8.54556,0.0207316
FRR,-9.30276,0.0754668
IET,0.143985,0.964292
DET,0.0213136,0.885057
FAR,-8.5482,0.0213136
FRR,-9.30016,0.0768726
IET,0.145992,0.964108
DET,0.021912,0.884358
FAR,-8.5509,0.021912
FRR,-9.29787,0.0783047
IET,0.148027,0.963919
DET,0.0225271,0.882391
FAR,-8.5537,0.0225271
FRR,-9.29713,0.0797634
IET,0.15009,0.963728
DET,0.0231595,0.879729
FAR,-8.55682,0.0231595
FRR,-9.29355,0.0812493
IET,0.152182,0.963534
DET,0.0238097,0.876773
FAR,-8.56014,0.0238097
FRR,-9.28922,0.0827629
IET,0.154304,0.963338
DET,0.0244781,0.873505
FAR,-8.5631,0.0244781
FRR,-9.28902,0.0843047
IET,0.156455,0.963138
DET,0.0251653,0.870916
FAR,-8.5659,0.0251653
FRR,-9.28875,0.0858752
IET,0.158636,0.962936
DET,0.0258717,0.867538
FAR,-8.56872,0.0258717
FRR,-9.28758,0.087475
IET,0.160847,0.962732
DET,0.026598,0.86263
FAR,-8.57129,0.026598
FRR,-9.28316,0.0891046
IET,0.163089,0.962524
DET,0.0273447,0.858111
FAR,-8.57425,0.0273447
FRR,-9.28306,0.0907644
IET,0.165362,0.962313
DET,0.0281124,0.857516
FAR,-8.57726,0.0281124
FRR,-9.28233,0.0924553
IET,0.167668,0.9621
DET,0.0289016,0.857106
FAR,-8.58029,0.0289016
FRR,-9.27887,0.0941777
IET,0.170005,0.961883
DET,0.0297129,0.855067
FAR,-8.58336,0.0297129
FRR,-9.27534,0.0959321
IET,0.172374,0.961664
DET,0.0305471,0.851501
FAR,-8.58634,0.0305471
FRR,-9.27249,0.0977192
IET,0.174777,0.960859
DET,0.0314047,0.850409
FAR,-8.58932,0.0314047
FRR,-9.27206,0.0995396
IET,0.177214,0.959279
DET,0.0322863,0.84886
FAR,-8.59217,0.0322863
FRR,-9.27186,0.101394
IET,0.179684,0.957678
DET,0.0331926,0.846121
FAR,-8.59531,0.0331926
FRR,-9.27175,0.103283
IET,0.182188,0.956054
DET,0.0341245,0.844589
FAR,-8.59818,0.0341245
FRR,-9.26986,0.105207
IET,0.184728,0.954407
DET,0.0350825,0.835616
FAR,-8.60129,0.0350825
FRR,-9.26777,0.107167
IET,0.187303,0.952738
DET,0.0360673,0.833674
FAR,-8.604,0.0360673
FRR,-9.26635,0.109163
IET,0.189914,0.951045
DET,0.0370799,0.83263
FAR,-8.6075,0.0370799
FRR,-9.26332,0.111197
IET,0.192561,0.949634
DET,0.0381208,0.829481
FAR,-8.61066,0.0381208
FRR,-9.26206,0.113268
IET,0.195245,0.948328
DET,0.039191,0.827811
FAR,-8.61372,0.039191
FRR,-9.25931,0.115378
IET,0.197967,0.947005
DET,0.0402912,0.824715
FAR,-8.61741,0.0402912
FRR,-9.25472,0.117528
IET,0.200727,0.945663
DET,0.0414223,0.817412
FAR,-8.62064,0.0414223
FRR,-9.24476,0.119717
IET,0.203525,0.944303
DET,0.0425852,0.816898
FAR,-8.6238,0.0425852
FRR,-9.24032,0.121947
IET,0.206362,0.942923
DET,0.0437807,0.813943
FAR,-8.62696,0.0437807
FRR,-9.2372,0.124219
IET,0.209238,0.942233
DET,0.0450097,0.812616
FAR,-8.63033,0.0450097
FRR,-9.22899,0.126533
IET,0.212155,0.942098
DET,0.0462733,0.809134
FAR,-8.63357,0.0462733
FRR,-9.22558,0.12889
IET,0.215112,0.941961
DET,0.0475724,0.806023
FAR,-8.63674,0.0475724
FRR,-9.22394,0.131291
IET,0.218111,0.941822
DET,0.0489079,0.803853
FAR,-8.63974,0.0489079
FRR,-9.22246,0.133737
IET,0.221151,0.941681
DET,0.0502809,0.798744
FAR,-8.6429,0.0502809
FRR,-9.22082,0.136229
IET,0.224234,0.941539
DET,0.0516924,0.797683
FAR,-8.64603,0.0516924
FRR,-9.21742,0.138766
IET,0.22736,0.941394
DET,0.0531436,0.794446
FAR,-8.64899,0.0531436
FRR,-9.21222,0.141352
IET,0.230529,0.941247
DET,0.0546355,0.790912
FAR,-8.65262,0.0546355
FRR,-9.20893,0.143985
IET,0.233742,0.941098
DET,0.0561693,0.789267
FAR,-8.65593,0.0561693
FRR,-9.20341,0.146667
IET,0.237001,0.940947
DET,0.0577461,0.788789
FAR,-8.65914,0.0577461
FRR,-9.19739,0.149399
IET,0.240304,0.940794
DET,0.0593673,0.787013
FAR,-8.66255,0.0593673
FRR,-9.18195,0.152182
IET,0.243654,0.940639
DET,0.0610339,0.784677
FAR,-8.6658,0.0610339
FRR,-9.17681,0.155018
IET,0.24705,0.940482
DET,0.0627473,0.78403
FAR,-8.66937,0.0627473
FRR,-9.17411,0.157905
IET,0.250494,0.940322
DET,0.0645088,0.779739
FAR,-8.67323,0.0645088
FRR,-9.1723,0.160847
IET,0.253986,0.940161
DET,0.0663198,0.778587
FAR,-8.67663,0.0663198
FRR,-9.16726,0.163843
IET,0.257526,0.939997
DET,0.0681816,0.775857
FAR,-8.6801,0.0681816
FRR,-9.16283,0.166896
IET,0.261116,0.939831
DET,0.0700957,0.77417
FAR,-8.68369,0.0700957
FRR,-9.1622,0.170005
IET,0.264756,0.939662
DET,0.0720635,0.771936
FAR,-8.68724,0.0720635
FRR,-9.15889,0.173172
IET,0.268446,0.936648
DET,0.0740866,0.767476
FAR,-8.69073,0.0740866
FRR,-9.15665,0.176398
IET,0.272188,0.931156
DET,0.0761664,0.766842
FAR,-8.69433,0.0761664
FRR,-9.15457,0.179684
IET,0.275983,0.930541
DET,0.0783046,0.765892
FAR,-8.6979,0.0783046
FRR,-9.1533,0.183031
IET,0.27983,0.929918
DET,0.0805029,0.764694
FAR,-8.70147,0.0805029
FRR,-9.1474,0.186441
IET,0.28373,0.929285
DET,0.0827629,0.762179
FAR,-8.70533,0.0827629
FRR,-9.14522,0.189914
IET,0.287685,0.928644
DET,0.0850863,0.758614
FAR,-8.70919,0.0850863
FRR,-9.14027,0.193452
IET,0.291696,0.927994
DET,0.0874749,0.753481
FAR,-8.7129,0.0874749
FRR,-9.13844,0.197056
IET,0.295762,0.927335
DET,0.0899306,0.751691
FAR,-8.71657,0.0899306
FRR,-9.13557,0.200727
IET,0.299884,0.926667
DET,0.0924553,0.749185
FAR,-8.72008,0.0924553
FRR,-9.1335,0.204466
IET,0.304065,0.92599
DET,0.0950508,0.743049
FAR,-8.72362,0.0950508
FRR,-9.13282,0.208275
IET,0.308303,0.923738
DET,0.0977192,0.736778
FAR,-8.72746,0.0977192
FRR,-9.13016,0.212155
IET,0.312601,0.920951
DET,0.100462,0.733981
FAR,-8.73134,0.100462
FRR,-9.12515,0.216107
IET,0.316958,0.920129
DET,0.103283,0.729391
FAR,-8.73535,0.103283
FRR,-9.1155,0.220133
IET,0.321376,0.919869
DET,0.106182,0.726448
FAR,-8.73939,0.106182
FRR,-9.11088,0.224234
IET,0.325856,0.919605
DET,0.109163,0.717915
FAR,-8.74329,0.109163
FRR,-9.10594,0.228411
IET,0.330398,0.919337
DET,0.112228,0.710502
FAR,-8.74732,0.112228
FRR,-9.10139,0.232666
IET,0.335004,0.919066
DET,0.115378,0.709554
FAR,-8.75126,0.115378
FRR,-9.09852,0.237001
IET,0.339674,0.91879
DET,0.118617,0.708928
FAR,-8.75527,0.118617
FRR,-9.0968,0.241416
IET,0.344409,0.918511
DET,0.121947,0.704686
FAR,-8.75953,0.121947
FRR,-9.09363,0.245913
IET,0.349209,0.918228
DET,0.125371,0.699466
FAR,-8.7637,0.125371
FRR,-9.09235,0.250494
IET,0.354077,0.917942
DET,0.12889,0.693343
FAR,-8.76802,0.12889
FRR,-9.08548,0.255161
IET,0.359013,0.917651
DET,0.132509,0.688245
FAR,-8.77191,0.132509
FRR,-9.08427,0.259914
IET,0.364017,0.917083
DET,0.136229,0.670469
FAR,-8.77607,0.136229
FRR,-9.08124,0.264756
IET,0.369092,0.916425
DET,0.140053,0.660069
FAR,-8.78053,0.140053
FRR,-9.07253,0.269688
IET,0.374237,0.915758
DET,0.143985,0.65218
FAR,-8.78508,0.143985
FRR,-9.06808,0.274712
IET,0.379453,0.915082
DET,0.148027,0.650797
FAR,-8.7895,0.148027
FRR,-9.06583,0.27983
IET,0.384743,0.913737
DET,0.152182,0.642643
FAR,-8.79387,0.152182
FRR,-9.0631,0.285043
IET,0.390106,0.912058
DET,0.156455,0.63577
FAR,-8.79832,0.156455
FRR,-9.057,0.290353
IET,0.395544,0.911471
DET,0.160847,0.632686
FAR,-8.80282,0.160847
FRR,-9.05363,0.295762
IET,0.401057,0.910875
DET,0.165362,0.629876
FAR,-8.8074,0.165362
FRR,-9.04719,0.301271
IET,0.406648,0.910271
DET,0.170005,0.622901
FAR,-8.81183,0.170005
FRR,-9.04301,0.306884
IET,0.412316,0.909658
DET,0.174777,0.620533
FAR,-8.81638,0.174777
FRR,-9.03451,0.312601
IET,0.418064,0.907519
DET,0.179684,0.614616
FAR,-8.82106,0.179684
FRR,-9.03247,0.318424
IET,0.423891,0.906374
DET,0.184728,0.607034
FAR,-8.82574,0.184728
FRR,-9.03035,0.324356
IET,0.4298,0.906079
DET,0.189914,0.604371
FAR,-8.83053,0.189914
FRR,-9.02899,0.330399
IET,0.435791,0.90578
DET,0.195246,0.591967
FAR,-8.83561,0.195246
FRR,-9.02582,0.336553
IET,0.441866,0.905478
DET,0.200727,0.585631
FAR,-8.84064,0.200727
FRR,-9.02142,0.342823
IET,0.448025,0.90517
DET,0.206362,0.583717
FAR,-8.84546,0.206362
FRR,-9.01544,0.34921
IET,0.454271,0.904859
DET,0.212155,0.578076
FAR,-8.85048,0.212155
FRR,-9.00746,0.355715
IET,0.460603,0.904543
DET,0.218111,0.571228
FAR,-8.85526,0.218111
FRR,-8.9992,0.362342
IET,0.467023,0.904223
DET,0.224234,0.552306
FAR,-8.86037,0.224234
FRR,-8.99427,0.369092
IET,0.473533,0.903898
DET,0.230529,0.541851
FAR,-8.86543,0.230529
FRR,-8.99181,0.375967
IET,0.480134,0.903546
DET,0.237,0.531885
FAR,-8.87026,0.237
FRR,-8.98629,0.382971
IET,0.486827,0.903184
DET,0.243654,0.529691
FAR,-8.87547,0.243654
FRR,-8.97954,0.390106
IET,0.493613,0.902818
DET,0.250494,0.518702
FAR,-8.88095,0.250494
FRR,-8.97479,0.397373
IET,0.500494,0.902446
DET,0.257526,0.506878
FAR,-8.88655,0.257526
FRR,-8.97015,0.404776
IET,0.50747,0.902069
DET,0.264756,0.500273
FAR,-8.89217,0.264756
FRR,-8.9622,0.412316
IET,0.514544,0.901687
