Plot,X,Y
Metadata,6000,Gallery
Metadata,6000,Probe
Metadata,1041,Genuine
Metadata,358752,Impostor
Metadata,35640207,Ignored
IET,0.0105207,0.825905
DET,0.000113792,0.856078
FAR,1.7012,0.000113792
FRR,-0.495433,0.00234823
IET,0.0106673,0.825881
DET,0.000116987,0.853115
FAR,1.69264,0.000116987
FRR,-0.493622,0.00239198
IET,0.010816,0.825857
DET,0.000120271,0.852475
FAR,1.68679,0.000120271
FRR,-0.491779,0.00243654
IET,0.0109668,0.825832
DET,0.000123647,0.85195
FAR,1.68131,0.000123647
FRR,-0.489899,0.00248193
IET,0.0111197,0.825808
DET,0.000127118,0.851552
FAR,1.67677,0.000127118
FRR,-0.487985,0.00252817
IET,0.0112747,0.825782
DET,0.000130687,0.851142
FAR,1.6721,0.000130687
FRR,-0.486036,0.00257526
IET,0.0114318,0.825757
DET,0.000134356,0.849952
FAR,1.66289,0.000134356
FRR,-0.48405,0.00262324
IET,0.0115912,0.825731
DET,0.000138128,0.849095
FAR,1.65488,0.000138128
FRR,-0.482029,0.00267211
IET,0.0117528,0.825705
DET,0.000142005,0.848872
FAR,1.64945,0.000142005
FRR,-0.479967,0.00272188
IET,0.0119166,0.825678
DET,0.000145992,0.848643
FAR,1.64387,0.000145992
FRR,-0.47787,0.00277259
IET,0.0120827,0.825651
DET,0.00015009,0.848408
FAR,1.63814,0.00015009
FRR,-0.475731,0.00282424
IET,0.0122511,0.825624
DET,0.000154304,0.847537
FAR,1.6286,0.000154304
FRR,-0.473552,0.00287685
IET,0.0124219,0.825596
DET,0.000158636,0.845427
FAR,1.61476,0.000158636
FRR,-0.4731,0.00293045
IET,0.0125951,0.825568
DET,0.000163089,0.842915
FAR,1.60104,0.000163089
FRR,-0.472821,0.00298504
IET,0.0127706,0.82554
DET,0.000167668,0.841222
FAR,1.59268,0.000167668
FRR,-0.472536,0.00304065
IET,0.0129486,0.825511
DET,0.000172374,0.840817
FAR,1.59181,0.000172374
FRR,-0.472247,0.00309729
IET,0.0131291,0.825482
DET,0.000177214,0.840477
FAR,1.59028,0.000177214
FRR,-0.471951,0.00315499
IET,0.0133122,0.825452
DET,0.000182188,0.840286
FAR,1.58738,0.000182188
FRR,-0.471651,0.00321376
IET,0.0134977,0.825422
DET,0.000187303,0.84009
FAR,1.5844,0.000187303
FRR,-0.471345,0.00327363
IET,0.0136859,0.825392
DET,0.000192561,0.839889
FAR,1.58134,0.000192561
FRR,-0.471033,0.00333462
IET,0.0138766,0.825361
DET,0.000197967,0.839682
FAR,1.57818,0.000197967
FRR,-0.470715,0.00339674
IET,0.0140701,0.825329
DET,0.000203525,0.839252
FAR,1.57409,0.000203525
FRR,-0.470392,0.00346002
IET,0.0142662,0.825297
DET,0.000209238,0.838586
FAR,1.56911,0.000209238
FRR,-0.470062,0.00352447
IET,0.0144651,0.825265
DET,0.000215112,0.836995
FAR,1.56566,0.000215112
FRR,-0.469726,0.00359013
IET,0.0146667,0.825233
DET,0.000221151,0.828996
FAR,1.55415,0.000221151
FRR,-0.469384,0.00365701
IET,0.0148712,0.825199
DET,0.00022736,0.825857
FAR,1.54481,0.00022736
FRR,-0.469036,0.00372514
IET,0.0150784,0.825166
DET,0.000233742,0.824757
FAR,1.54205,0.000233742
FRR,-0.468681,0.00379453
IET,0.0152886,0.825132
DET,0.000240304,0.820419
FAR,1.53399,0.000240304
FRR,-0.467635,0.00386522
IET,0.0155017,0.825097
DET,0.00024705,0.812507
FAR,1.52745,0.00024705
FRR,-0.465106,0.00393723
IET,0.0157178,0.825062
DET,0.000253986,0.811824
FAR,1.52314,0.000253986
FRR,-0.462529,0.00401057
IET,0.0159369,0.825027
DET,0.000261116,0.811122
FAR,1.51871,0.000261116
FRR,-0.459903,0.00408529
IET,0.0161591,0.824991
DET,0.000268446,0.810132
FAR,1.51473,0.000268446
FRR,-0.457228,0.00416139
IET,0.0163843,0.824954
DET,0.000275983,0.808835
FAR,1.51105,0.000275983
FRR,-0.454506,0.00423891
IET,0.0166127,0.824917
DET,0.00028373,0.808168
FAR,1.50822,0.00028373
FRR,-0.451731,0.00431788
IET,0.0168443,0.82488
DET,0.000291696,0.80735
FAR,1.50352,0.000291696
FRR,-0.448903,0.00439832
IET,0.0170791,0.824842
DET,0.000299884,0.805395
FAR,1.49996,0.000299884
FRR,-0.446026,0.00448025
IET,0.0173172,0.824803
DET,0.000308303,0.80437
FAR,1.498,0.000308303
FRR,-0.443094,0.00456372
IET,0.0175586,0.824764
DET,0.000316958,0.803487
FAR,1.49554,0.000316958
FRR,-0.440105,0.00464873
IET,0.0178033,0.824724
DET,0.000325856,0.80168
FAR,1.49179,0.000325856
FRR,-0.437062,0.00473533
IET,0.0180515,0.824684
DET,0.000335004,0.800122
FAR,1.48478,0.000335004
FRR,-0.433962,0.00482355
IET,0.0183031,0.824643
DET,0.000344409,0.798825
FAR,1.47735,0.000344409
FRR,-0.430806,0.00491341
IET,0.0185583,0.824602
DET,0.000354077,0.79717
FAR,1.46908,0.000354077
FRR,-0.427589,0.00500494
IET,0.0188169,0.82456
DET,0.000364017,0.79668
FAR,1.4666,0.000364017
FRR,-0.424313,0.00509818
IET,0.0190792,0.824517
DET,0.000374237,0.796177
FAR,1.46406,0.000374237
FRR,-0.420975,0.00519315
IET,0.0193452,0.824474
DET,0.000384743,0.79566
FAR,1.46145,0.000384743
FRR,-0.417576,0.00528989
IET,0.0196149,0.824431
DET,0.000395544,0.795085
FAR,1.45838,0.000395544
FRR,-0.414114,0.00538844
IET,0.0198883,0.824386
DET,0.000406648,0.794447
FAR,1.45482,0.000406648
FRR,-0.410587,0.00548882
IET,0.0201655,0.824341
DET,0.000418064,0.790604
FAR,1.44733,0.000418064
