,OpenFace (Similarity) LFW AUC = 0.91,x
69,0.628618968386,0.00672494956288
70,0.62928452579,0.00672494956288
71,0.629617304493,0.00672494956288
72,0.629617304493,0.00739744451917
73,0.630282861897,0.00739744451917
74,0.630282861897,0.00806993947545
75,0.630615640599,0.00806993947545
76,0.630615640599,0.00874243443174
77,0.63227953411,0.00874243443174
78,0.632945091514,0.00874243443174
79,0.633277870216,0.00874243443174
80,0.633277870216,0.00907868190989
81,0.633610648918,0.00907868190989
82,0.633610648918,0.00975117686617
83,0.633610648918,0.0100874243443
84,0.634941763727,0.0100874243443
85,0.634941763727,0.0104236718225
86,0.635274542429,0.0104236718225
87,0.636605657238,0.0104236718225
88,0.637603993344,0.0104236718225
89,0.638269550749,0.0104236718225
90,0.638602329451,0.0104236718225
91,0.638602329451,0.0110961667787
92,0.639267886855,0.0110961667787
93,0.63993344426,0.0110961667787
94,0.63993344426,0.0114324142569
95,0.640266222962,0.0114324142569
96,0.642262895175,0.0114324142569
97,0.642595673877,0.0114324142569
98,0.643261231281,0.0114324142569
99,0.643594009983,0.0114324142569
100,0.643594009983,0.011768661735
101,0.643594009983,0.0124411566913
102,0.644259567388,0.0124411566913
103,0.644259567388,0.0131136516476
104,0.64459234609,0.0131136516476
105,0.645923460899,0.0131136516476
106,0.646921797005,0.0131136516476
107,0.647587354409,0.0131136516476
108,0.647920133111,0.0131136516476
109,0.648585690516,0.0131136516476
110,0.649584026622,0.0131136516476
111,0.649584026622,0.014122394082
112,0.650249584027,0.014122394082
113,0.650249584027,0.0147948890383
114,0.650582362729,0.0147948890383
115,0.650582362729,0.0151311365165
116,0.651247920133,0.0151311365165
117,0.651913477537,0.0151311365165
118,0.652911813644,0.0151311365165
119,0.652911813644,0.0154673839946
120,0.653577371048,0.0154673839946
121,0.653577371048,0.0158036314728
122,0.65391014975,0.0158036314728
123,0.654575707155,0.0158036314728
124,0.655574043261,0.0158036314728
125,0.655574043261,0.0171486213853
126,0.655906821963,0.0171486213853
127,0.657237936772,0.0171486213853
128,0.657237936772,0.0174848688635
129,0.657570715474,0.0174848688635
130,0.657570715474,0.0181573638198
131,0.657903494176,0.0181573638198
132,0.657903494176,0.0184936112979
133,0.658569051581,0.0184936112979
134,0.658569051581,0.0191661062542
135,0.658569051581,0.0208473436449
136,0.658569051581,0.0215198386012
137,0.659234608985,0.0215198386012
138,0.659900166389,0.0215198386012
139,0.660232945092,0.0215198386012
140,0.660232945092,0.0218560860794
141,0.661231281198,0.0218560860794
142,0.661896838602,0.0218560860794
143,0.664226289517,0.0218560860794
144,0.664226289517,0.0221923335575
145,0.66455906822,0.0221923335575
146,0.66455906822,0.0228648285138
147,0.665890183028,0.0228648285138
148,0.666888519135,0.0228648285138
149,0.666888519135,0.0232010759919
150,0.666888519135,0.0238735709482
151,0.667221297837,0.0238735709482
152,0.667886855241,0.0238735709482
153,0.668885191348,0.0238735709482
154,0.668885191348,0.0248823133826
155,0.669550748752,0.0248823133826
156,0.669883527454,0.0248823133826
157,0.670549084859,0.0248823133826
158,0.671214642263,0.0248823133826
159,0.671214642263,0.0255548083389
160,0.671547420965,0.0255548083389
161,0.672212978369,0.0255548083389
162,0.672878535774,0.0255548083389
163,0.672878535774,0.0262273032952
164,0.672878535774,0.0265635507734
165,0.673211314476,0.0265635507734
166,0.673211314476,0.0272360457297
167,0.673211314476,0.0279085406859
168,0.673544093178,0.0279085406859
169,0.673544093178,0.0282447881641
170,0.67387687188,0.0282447881641
171,0.67387687188,0.0285810356422
172,0.67387687188,0.0292535305985
173,0.674209650582,0.0292535305985
174,0.674209650582,0.0295897780767
175,0.674875207987,0.0295897780767
176,0.675873544093,0.0295897780767
177,0.675873544093,0.0299260255548
178,0.676206322795,0.0299260255548
179,0.6768718802,0.0299260255548
180,0.677537437604,0.0299260255548
181,0.678868552413,0.0299260255548
182,0.679866888519,0.0299260255548
183,0.681198003328,0.0299260255548
184,0.681863560732,0.0299260255548
185,0.681863560732,0.030262273033
186,0.682529118136,0.030262273033
187,0.682529118136,0.0309347679892
188,0.682861896839,0.0309347679892
189,0.682861896839,0.0319435104237
190,0.683194675541,0.0319435104237
191,0.683194675541,0.03261600538
192,0.683194675541,0.0336247478144
193,0.683194675541,0.0339609952925
194,0.683527454243,0.0339609952925
195,0.683527454243,0.0342972427707
196,0.683860232945,0.0342972427707
197,0.683860232945,0.0346334902488
198,0.684525790349,0.0346334902488
199,0.684525790349,0.0353059852051
200,0.685856905158,0.0353059852051
201,0.686522462562,0.0353059852051
202,0.687188019967,0.0353059852051
203,0.687853577371,0.0353059852051
204,0.688519134775,0.0353059852051
205,0.688519134775,0.0356422326833
206,0.68918469218,0.0356422326833
207,0.689850249584,0.0356422326833
208,0.689850249584,0.0366509751177
209,0.690848585691,0.0366509751177
210,0.691846921797,0.0366509751177
211,0.692512479201,0.0366509751177
212,0.692512479201,0.0369872225958
213,0.693178036606,0.0369872225958
214,0.69384359401,0.0369872225958
215,0.69384359401,0.0379959650303
216,0.69384359401,0.0386684599866
217,0.69384359401,0.0390047074647
218,0.694841930116,0.0390047074647
219,0.694841930116,0.0393409549428
220,0.695507487521,0.0393409549428
221,0.696505823627,0.0393409549428
222,0.696505823627,0.0400134498991
223,0.696505823627,0.0406859448554
224,0.696838602329,0.0406859448554
225,0.696838602329,0.0416946872898
226,0.697171381032,0.0416946872898
227,0.697171381032,0.0423671822461
228,0.697171381032,0.0430396772024
229,0.697836938436,0.0430396772024
230,0.697836938436,0.0437121721587
231,0.698835274542,0.0437121721587
232,0.698835274542,0.0440484196369
233,0.699833610649,0.0440484196369
234,0.699833610649,0.044384667115
235,0.700166389351,0.044384667115
236,0.700166389351,0.0447209145931
237,0.700166389351,0.0453934095494
238,0.700166389351,0.0460659045057
239,0.700499168053,0.0460659045057
240,0.701830282862,0.0460659045057
241,0.702495840266,0.0460659045057
242,0.703161397671,0.0460659045057
243,0.703494176373,0.0460659045057
244,0.703494176373,0.0464021519839
245,0.703826955075,0.0464021519839
246,0.704492512479,0.0464021519839
247,0.704492512479,0.046738399462
248,0.705490848586,0.046738399462
249,0.705823627288,0.046738399462
250,0.705823627288,0.0470746469401
251,0.706489184692,0.0470746469401
252,0.706489184692,0.0474108944183
253,0.706821963394,0.0474108944183
254,0.707487520799,0.0474108944183
255,0.707487520799,0.0480833893746
256,0.707487520799,0.0487558843309
257,0.707820299501,0.0487558843309
258,0.707820299501,0.0494283792872
259,0.708153078203,0.0494283792872
260,0.708153078203,0.0497646267653
261,0.708818635607,0.0497646267653
262,0.709151414309,0.0497646267653
263,0.709151414309,0.0501008742434
264,0.71081530782,0.0501008742434
265,0.71081530782,0.0511096166779
266,0.711480865225,0.0511096166779
267,0.711480865225,0.051445864156
268,0.712146422629,0.051445864156
269,0.712479201331,0.051445864156
270,0.712479201331,0.0517821116342
271,0.713144758735,0.0517821116342
272,0.713144758735,0.0521183591123
273,0.713144758735,0.0527908540686
274,0.713144758735,0.0531271015467
275,0.713477537438,0.0531271015467
276,0.713477537438,0.053799596503
277,0.713477537438,0.0544720914593
278,0.714143094842,0.0544720914593
279,0.714808652246,0.0544720914593
280,0.714808652246,0.0548083389375
281,0.715141430948,0.0548083389375
282,0.715141430948,0.0554808338937
283,0.715141430948,0.05615332885
284,0.715141430948,0.0574983187626
285,0.715806988353,0.0574983187626
286,0.716472545757,0.0574983187626
287,0.716472545757,0.0581708137189
288,0.717138103161,0.0581708137189
289,0.717138103161,0.0595158036315
290,0.717803660566,0.0595158036315
291,0.717803660566,0.0601882985878
292,0.71846921797,0.0601882985878
293,0.71846921797,0.060860793544
294,0.719467554077,0.060860793544
295,0.719467554077,0.0622057834566
296,0.719800332779,0.0622057834566
297,0.719800332779,0.0628782784129
298,0.720465890183,0.0628782784129
299,0.72146422629,0.0628782784129
300,0.722129783694,0.0628782784129
301,0.723460898502,0.0628782784129
302,0.723460898502,0.0632145258911
303,0.723793677205,0.0632145258911
304,0.724459234609,0.0632145258911
305,0.725124792013,0.0632145258911
306,0.725124792013,0.0635507733692
307,0.72612312812,0.0635507733692
308,0.72612312812,0.0645595158036
309,0.727787021631,0.0645595158036
310,0.728452579035,0.0645595158036
311,0.728452579035,0.0652320107599
312,0.728452579035,0.0659045057162
313,0.729118136439,0.0659045057162
314,0.729118136439,0.0672494956288
315,0.729783693844,0.0672494956288
316,0.729783693844,0.0679219905851
317,0.729783693844,0.0685944855414
318,0.730449251248,0.0685944855414
319,0.731114808652,0.0685944855414
320,0.731114808652,0.0692669804976
321,0.731114808652,0.0696032279758
322,0.731114808652,0.0706119704102
323,0.731114808652,0.0712844653665
324,0.731114808652,0.0719569603228
325,0.732445923461,0.0719569603228
326,0.732445923461,0.0726294552791
327,0.732778702163,0.0726294552791
328,0.732778702163,0.0736381977135
329,0.733111480865,0.0736381977135
330,0.73377703827,0.0736381977135
331,0.734775374376,0.0736381977135
332,0.734775374376,0.0743106926698
333,0.734775374376,0.0746469401479
334,0.735108153078,0.0746469401479
335,0.735108153078,0.0753194351042
336,0.735108153078,0.0756556825824
337,0.735773710483,0.0756556825824
338,0.735773710483,0.0759919300605
339,0.736439267887,0.0759919300605
340,0.737770382696,0.0759919300605
341,0.738768718802,0.0759919300605
342,0.739434276206,0.0759919300605
343,0.739767054908,0.0759919300605
344,0.739767054908,0.077000672495
345,0.740099833611,0.077000672495
346,0.740099833611,0.0776731674512
347,0.740432612313,0.0776731674512
348,0.740432612313,0.0780094149294
349,0.741098169717,0.0780094149294
350,0.742429284526,0.0780094149294
351,0.742429284526,0.0786819098857
352,0.742429284526,0.0790181573638
353,0.742762063228,0.0790181573638
354,0.742762063228,0.0796906523201
355,0.74309484193,0.0796906523201
356,0.743760399334,0.0796906523201
357,0.744425956739,0.0796906523201
358,0.744425956739,0.0806993947545
359,0.745424292845,0.0806993947545
360,0.745424292845,0.0810356422327
361,0.745757071547,0.0810356422327
362,0.745757071547,0.0813718897108
363,0.74608985025,0.0813718897108
364,0.74608985025,0.081708137189
365,0.746422628952,0.081708137189
366,0.746422628952,0.0820443846671
367,0.746755407654,0.0820443846671
368,0.747420965058,0.0820443846671
369,0.747420965058,0.0833893745797
370,0.747420965058,0.084061869536
371,0.74775374376,0.084061869536
372,0.749084858569,0.084061869536
373,0.749084858569,0.0847343644923
374,0.749750415973,0.0847343644923
375,0.751081530782,0.0847343644923
376,0.751414309484,0.0847343644923
377,0.751414309484,0.0854068594486
378,0.751414309484,0.086415601883
379,0.752079866889,0.086415601883
380,0.752745424293,0.086415601883
381,0.752745424293,0.0870880968393
382,0.753410981697,0.0870880968393
383,0.754076539101,0.0870880968393
384,0.754076539101,0.0877605917956
385,0.754076539101,0.0880968392737
386,0.754409317804,0.0880968392737
387,0.754409317804,0.08876933423
388,0.754742096506,0.08876933423
389,0.754742096506,0.0891055817081
390,0.755074875208,0.0891055817081
391,0.755074875208,0.0894418291863
392,0.755074875208,0.0901143241426
393,0.755074875208,0.0904505716207
394,0.755074875208,0.091123066577
395,0.75540765391,0.091123066577
396,0.75540765391,0.0914593140551
397,0.755740432612,0.0914593140551
398,0.755740432612,0.0917955615333
399,0.757071547421,0.0917955615333
400,0.757071547421,0.0921318090114
401,0.757404326123,0.0921318090114
402,0.757404326123,0.0928043039677
403,0.757737104825,0.0928043039677
404,0.757737104825,0.0931405514459
405,0.758735440932,0.0931405514459
406,0.758735440932,0.0938130464022
407,0.758735440932,0.0941492938803
408,0.759400998336,0.0941492938803
409,0.759400998336,0.0944855413584
410,0.76006655574,0.0944855413584
411,0.76006655574,0.0948217888366
412,0.760732113145,0.0948217888366
413,0.760732113145,0.0961667787492
414,0.760732113145,0.0965030262273
415,0.761064891847,0.0965030262273
416,0.761064891847,0.0971755211836
417,0.761064891847,0.0975117686617
418,0.761730449251,0.0975117686617
419,0.761730449251,0.0978480161399
420,0.762063227953,0.0978480161399
421,0.762063227953,0.0988567585743
422,0.762396006656,0.0988567585743
423,0.762396006656,0.0991930060525
424,0.762396006656,0.0998655010087
425,0.762396006656,0.100201748487
426,0.76306156406,0.100201748487
427,0.76306156406,0.100874243443
428,0.76306156406,0.101210490921
429,0.763394342762,0.101210490921
430,0.763394342762,0.102219233356
431,0.763727121464,0.102219233356
432,0.763727121464,0.103564223268
433,0.763727121464,0.104236718225
434,0.764392678869,0.104236718225
435,0.764725457571,0.104236718225
436,0.765391014975,0.104236718225
437,0.765391014975,0.104572965703
438,0.765723793677,0.104572965703
439,0.765723793677,0.104909213181
440,0.766056572379,0.104909213181
441,0.766056572379,0.105581708137
442,0.766056572379,0.105917955615
443,0.767054908486,0.105917955615
444,0.767054908486,0.106254203093
445,0.767387687188,0.106254203093
446,0.767387687188,0.106590450572
447,0.767387687188,0.107262945528
448,0.76772046589,0.107262945528
449,0.768386023295,0.107262945528
450,0.769384359401,0.107262945528
451,0.769384359401,0.108271687962
452,0.769384359401,0.108944182919
453,0.769384359401,0.109616677875
454,0.770049916805,0.109616677875
455,0.770049916805,0.109952925353
456,0.77071547421,0.109952925353
457,0.77071547421,0.110625420309
458,0.77071547421,0.111970410222
459,0.771048252912,0.111970410222
460,0.771048252912,0.112642905178
461,0.771381031614,0.112642905178
462,0.771381031614,0.113651647613
463,0.772712146423,0.113651647613
464,0.772712146423,0.113987895091
465,0.773377703827,0.113987895091
466,0.773377703827,0.114324142569
467,0.774708818636,0.114324142569
468,0.77537437604,0.114324142569
469,0.77537437604,0.115669132482
470,0.77537437604,0.117014122394
471,0.77537437604,0.118022864829
472,0.77537437604,0.118695359785
473,0.775707154742,0.118695359785
474,0.775707154742,0.119367854741
475,0.775707154742,0.120376597176
476,0.776705490849,0.120376597176
477,0.777371048253,0.120376597176
478,0.778036605657,0.120376597176
479,0.778036605657,0.120712844654
480,0.778702163062,0.120712844654
481,0.778702163062,0.121721587088
482,0.779034941764,0.121721587088
483,0.779034941764,0.122057834566
484,0.78003327787,0.122057834566
485,0.78003327787,0.122730329523
486,0.780366056572,0.122730329523
487,0.780366056572,0.123066577001
488,0.780698835275,0.123066577001
489,0.780698835275,0.124075319435
490,0.781031613977,0.124075319435
491,0.781031613977,0.124411566913
492,0.781697171381,0.124411566913
493,0.781697171381,0.12508406187
494,0.782362728785,0.12508406187
495,0.782362728785,0.125420309348
496,0.782695507488,0.125420309348
497,0.782695507488,0.12676529926
498,0.78302828619,0.12676529926
499,0.78302828619,0.127101546738
500,0.783361064892,0.127101546738
501,0.783361064892,0.128446536651
502,0.783361064892,0.129455279085
503,0.783361064892,0.130127774042
504,0.783693843594,0.130127774042
505,0.783693843594,0.131809011432
506,0.784026622296,0.131809011432
507,0.784026622296,0.132145258911
508,0.784359400998,0.132145258911
509,0.785357737105,0.132145258911
510,0.786023294509,0.132145258911
511,0.786023294509,0.133490248823
512,0.787354409318,0.133490248823
513,0.78768718802,0.133490248823
514,0.78768718802,0.134162743779
515,0.788352745424,0.134162743779
516,0.789018302829,0.134162743779
517,0.789018302829,0.134835238736
518,0.790349417637,0.134835238736
519,0.790349417637,0.135171486214
520,0.790682196339,0.135171486214
521,0.790682196339,0.135507733692
522,0.791347753744,0.135507733692
523,0.791680532446,0.135507733692
524,0.791680532446,0.136180228648
525,0.791680532446,0.136852723605
526,0.791680532446,0.137188971083
527,0.79234608985,0.137188971083
528,0.792678868552,0.137188971083
529,0.793677204659,0.137188971083
530,0.794009983361,0.137188971083
531,0.794009983361,0.137861466039
532,0.795008319468,0.137861466039
533,0.795008319468,0.138533960995
534,0.795008319468,0.13954270343
535,0.795008319468,0.139878950908
536,0.79534109817,0.139878950908
537,0.79534109817,0.140551445864
538,0.795673876872,0.140551445864
539,0.795673876872,0.14122394082
540,0.796006655574,0.14122394082
541,0.796006655574,0.141560188299
542,0.796339434276,0.141560188299
543,0.796339434276,0.141896435777
544,0.797004991681,0.141896435777
545,0.797004991681,0.142905178211
546,0.797337770383,0.142905178211
547,0.797337770383,0.143577673167
548,0.798336106489,0.143577673167
549,0.798336106489,0.143913920646
550,0.799001663894,0.143913920646
551,0.799001663894,0.144586415602
552,0.799334442596,0.144586415602
553,0.8,0.144586415602
554,0.8,0.14492266308
555,0.800665557404,0.14492266308
556,0.800665557404,0.145595158036
557,0.800998336106,0.145595158036
558,0.800998336106,0.146267652993
559,0.800998336106,0.146603900471
560,0.800998336106,0.147276395427
561,0.800998336106,0.147612642905
562,0.801331114809,0.147612642905
563,0.801331114809,0.147948890383
564,0.801663893511,0.147948890383
565,0.802329450915,0.147948890383
566,0.802662229617,0.147948890383
567,0.803993344426,0.147948890383
568,0.803993344426,0.148285137861
569,0.804326123128,0.148285137861
570,0.804326123128,0.148957632818
571,0.804326123128,0.149630127774
572,0.804326123128,0.150638870208
573,0.80465890183,0.150638870208
574,0.80465890183,0.151311365165
575,0.80465890183,0.151983860121
576,0.80465890183,0.152320107599
577,0.804991680532,0.152320107599
578,0.804991680532,0.152656355077
579,0.805657237937,0.152656355077
580,0.805657237937,0.152992602555
581,0.806322795341,0.152992602555
582,0.806322795341,0.153665097512
583,0.806322795341,0.155010087424
584,0.806322795341,0.155682582381
585,0.806988352745,0.155682582381
586,0.80765391015,0.155682582381
587,0.80765391015,0.157363819771
588,0.80765391015,0.158708809684
589,0.80765391015,0.159045057162
590,0.80765391015,0.159717552118
591,0.80765391015,0.160726294553
592,0.80765391015,0.161398789509
593,0.807986688852,0.161398789509
594,0.807986688852,0.162407531944
595,0.808319467554,0.162407531944
596,0.808985024958,0.162407531944
597,0.808985024958,0.1630800269
598,0.808985024958,0.163752521856
599,0.808985024958,0.164088769334
600,0.809650582363,0.164088769334
601,0.809650582363,0.164425016812
602,0.810316139767,0.164425016812
603,0.810316139767,0.164761264291
604,0.810316139767,0.165770006725
605,0.810316139767,0.166442501681
606,0.810981697171,0.166442501681
607,0.810981697171,0.166778749159
608,0.811314475874,0.166778749159
609,0.811314475874,0.167451244116
610,0.811980033278,0.167451244116
611,0.811980033278,0.169132481506
612,0.81231281198,0.169132481506
613,0.81231281198,0.169468728985
614,0.812978369384,0.169468728985
615,0.813643926789,0.169468728985
616,0.814309484193,0.169468728985
617,0.814642262895,0.169468728985
618,0.814642262895,0.169804976463
619,0.814642262895,0.170477471419
620,0.8153078203,0.170477471419
621,0.8153078203,0.171149966375
622,0.8153078203,0.172831203766
623,0.815640599002,0.172831203766
624,0.815640599002,0.173503698722
625,0.815640599002,0.1738399462
626,0.816306156406,0.1738399462
627,0.816638935108,0.1738399462
628,0.816638935108,0.174848688635
629,0.81697171381,0.174848688635
630,0.81697171381,0.175184936113
631,0.817304492512,0.175184936113
632,0.817304492512,0.175521183591
633,0.817304492512,0.176193678547
634,0.817304492512,0.176529926026
635,0.817970049917,0.176529926026
636,0.817970049917,0.17753866846
637,0.819301164725,0.17753866846
638,0.819301164725,0.178211163416
639,0.819633943428,0.178211163416
640,0.819633943428,0.178883658373
641,0.81996672213,0.178883658373
642,0.81996672213,0.179892400807
643,0.81996672213,0.18123739072
644,0.820632279534,0.18123739072
645,0.820632279534,0.181909885676
646,0.822628951747,0.181909885676
647,0.822628951747,0.182246133154
648,0.822961730449,0.182246133154
649,0.822961730449,0.18291862811
650,0.823627287854,0.18291862811
651,0.823627287854,0.183591123067
652,0.823960066556,0.183591123067
653,0.823960066556,0.183927370545
654,0.823960066556,0.184936112979
655,0.824292845258,0.184936112979
656,0.824292845258,0.185608607935
657,0.82462562396,0.185608607935
658,0.82462562396,0.186281102892
659,0.824958402662,0.186281102892
660,0.824958402662,0.186953597848
661,0.824958402662,0.188298587761
662,0.824958402662,0.188971082717
663,0.825623960067,0.188971082717
664,0.825623960067,0.190316072629
665,0.825623960067,0.190988567586
666,0.826289517471,0.190988567586
667,0.826289517471,0.19199731002
668,0.826289517471,0.192669804976
669,0.826622296173,0.192669804976
670,0.826622296173,0.193006052455
671,0.82762063228,0.193006052455
672,0.82762063228,0.193342299933
673,0.828618968386,0.193342299933
674,0.828618968386,0.194014794889
675,0.828951747088,0.194014794889
676,0.828951747088,0.194687289845
677,0.829617304493,0.194687289845
678,0.829617304493,0.195359784802
679,0.829950083195,0.195359784802
680,0.829950083195,0.19569603228
681,0.830615640599,0.19569603228
682,0.830615640599,0.19737726967
683,0.831281198003,0.19737726967
684,0.831281198003,0.198049764627
685,0.831946755408,0.198049764627
686,0.83227953411,0.198049764627
687,0.83227953411,0.198386012105
688,0.83227953411,0.199058507061
689,0.832945091514,0.199058507061
690,0.832945091514,0.200739744452
691,0.833277870216,0.200739744452
692,0.834276206323,0.200739744452
693,0.834276206323,0.20107599193
694,0.834608985025,0.20107599193
695,0.835607321131,0.20107599193
696,0.836272878536,0.20107599193
697,0.836272878536,0.202084734364
698,0.836272878536,0.202757229321
699,0.836605657238,0.202757229321
700,0.836605657238,0.203093476799
701,0.836605657238,0.203765971755
702,0.83693843594,0.203765971755
703,0.83693843594,0.204102219233
704,0.837603993344,0.204102219233
705,0.837603993344,0.20477471419
706,0.837603993344,0.205447209146
707,0.837936772047,0.205447209146
708,0.837936772047,0.206792199059
709,0.839267886855,0.206792199059
710,0.839267886855,0.207800941493
711,0.839600665557,0.207800941493
712,0.839600665557,0.208809683927
713,0.840266222962,0.208809683927
714,0.840266222962,0.209145931406
715,0.840266222962,0.209818426362
716,0.840599001664,0.209818426362
717,0.840599001664,0.21015467384
718,0.840931780366,0.21015467384
719,0.840931780366,0.210490921318
720,0.84159733777,0.210490921318
721,0.84159733777,0.210827168796
722,0.84159733777,0.211499663753
723,0.842262895175,0.211499663753
724,0.842262895175,0.212172158709
725,0.842262895175,0.213180901143
726,0.842262895175,0.2138533961
727,0.842262895175,0.214862138534
728,0.842262895175,0.215198386012
729,0.842595673877,0.215198386012
730,0.842595673877,0.216207128447
731,0.842595673877,0.216543375925
732,0.842928452579,0.216543375925
733,0.842928452579,0.217215870881
734,0.842928452579,0.217888365837
735,0.842928452579,0.21923335575
736,0.843261231281,0.21923335575
737,0.843261231281,0.220242098184
738,0.843261231281,0.220914593141
739,0.843926788686,0.220914593141
740,0.843926788686,0.222259583053
741,0.843926788686,0.223604572966
742,0.843926788686,0.223940820444
743,0.843926788686,0.224949562878
744,0.84459234609,0.224949562878
745,0.84459234609,0.225622057835
746,0.84459234609,0.226294552791
747,0.84459234609,0.227639542703
748,0.84459234609,0.22831203766
749,0.84459234609,0.228648285138
750,0.845257903494,0.228648285138
751,0.845923460899,0.228648285138
752,0.845923460899,0.228984532616
753,0.845923460899,0.229657027572
754,0.846256239601,0.229657027572
755,0.846256239601,0.22999327505
756,0.846589018303,0.22999327505
757,0.846589018303,0.230665770007
758,0.846921797005,0.230665770007
759,0.846921797005,0.231002017485
760,0.847254575707,0.231002017485
761,0.847254575707,0.231674512441
762,0.847920133111,0.231674512441
763,0.847920133111,0.232347007397
764,0.847920133111,0.233355749832
765,0.847920133111,0.234700739744
766,0.847920133111,0.235373234701
767,0.847920133111,0.236045729657
768,0.847920133111,0.237726967048
769,0.848585690516,0.237726967048
770,0.848585690516,0.238399462004
771,0.848585690516,0.23907195696
772,0.848585690516,0.239744451917
773,0.848918469218,0.239744451917
774,0.848918469218,0.241761936785
775,0.850249584027,0.241761936785
776,0.850249584027,0.242098184264
777,0.850582362729,0.242098184264
778,0.850582362729,0.24277067922
779,0.850582362729,0.243443174176
780,0.850582362729,0.244115669132
781,0.850582362729,0.244451916611
782,0.850582362729,0.245124411567
783,0.850582362729,0.246133154001
784,0.851247920133,0.246133154001
785,0.851247920133,0.246469401479
786,0.851580698835,0.246469401479
787,0.851580698835,0.246805648958
788,0.85224625624,0.246805648958
789,0.85224625624,0.247478143914
790,0.852579034942,0.247478143914
791,0.852579034942,0.24815063887
792,0.852911813644,0.24815063887
793,0.852911813644,0.248486886348
794,0.853244592346,0.248486886348
795,0.853244592346,0.249495628783
796,0.853577371048,0.249495628783
797,0.853577371048,0.250504371217
798,0.85391014975,0.250504371217
799,0.85391014975,0.250840618695
800,0.85391014975,0.251513113652
801,0.854242928453,0.251513113652
802,0.854242928453,0.25184936113
803,0.854575707155,0.25184936113
804,0.854575707155,0.252521856086
805,0.854575707155,0.253194351042
806,0.854575707155,0.253866845999
807,0.855574043261,0.253866845999
808,0.855574043261,0.255211835911
809,0.855906821963,0.255211835911
810,0.855906821963,0.256556825824
811,0.855906821963,0.256893073302
812,0.855906821963,0.258238063215
813,0.855906821963,0.259919300605
814,0.855906821963,0.260591795562
815,0.855906821963,0.26092804304
816,0.856572379368,0.26092804304
817,0.85690515807,0.26092804304
818,0.85690515807,0.261600537996
819,0.857237936772,0.261600537996
820,0.857903494176,0.261600537996
821,0.858569051581,0.261600537996
822,0.858569051581,0.262273032952
823,0.858569051581,0.262945527909
824,0.858901830283,0.262945527909
825,0.858901830283,0.263618022865
826,0.859567387687,0.263618022865
827,0.859567387687,0.264290517821
828,0.859567387687,0.265635507734
829,0.859567387687,0.266644250168
830,0.859567387687,0.267989240081
831,0.859567387687,0.268661735037
832,0.860232945092,0.268661735037
833,0.860232945092,0.268997982515
834,0.860232945092,0.27000672495
835,0.860232945092,0.270679219906
836,0.860565723794,0.270679219906
837,0.860565723794,0.271351714862
838,0.861896838602,0.271351714862
839,0.861896838602,0.272360457297
840,0.862229617304,0.272360457297
841,0.862229617304,0.272696704775
842,0.862562396007,0.272696704775
843,0.862562396007,0.273369199731
844,0.862562396007,0.273705447209
845,0.862895174709,0.273705447209
846,0.862895174709,0.274377942165
